cust_no,prev_count_C,prev_count_D,prev_count_N,prev_count_P,prev_count_A,prev_count_C_neg,prev_count_D_neg,prev_count_N_neg,prev_count_P_neg,prev_count_A_neg,event_level_B,event_level_A,event_level_C,event_term,event_rate,event_amt,prod_id,prod_cat,is_success,A,B,D,event_type,event_level
F50E9EC1521576239D1042F855BEB0FB,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,16.0,12.0,150.0,C0033,C,0,0,0,1,D,C
0A5C48C15B3AC172EFB7D763727344D5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,7.0,10.0,150.0,C0033,C,0,0,0,1,D,C
322C4461876A2E3F18AD1E8E0E585EF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,10.0,250.0,C0033,C,0,0,0,1,D,C
F8F680C185CAB8C68D8880823F256409,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,6.0,15.0,250.0,C0033,C,0,0,0,1,D,C
205A323FAD6D6D81F0C1CA4005788D29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,17.0,12.0,150.0,C0033,C,0,0,0,1,D,C
589D57D465BA599004209B60FCB341D4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,14.0,14.0,250.0,C0033,C,0,0,0,1,D,C
3F2BBEB4148CD4FE06E9A53C74719D44,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,1,13.0,12.0,150.0,C0033,C,0,0,0,1,D,C
4B15179AE0D6CD47B4424F88FD16074B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,11.0,250.0,C0033,C,0,0,0,1,D,C
153371E62CFBF46B9F0AFA64C7A6E8C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,11.0,150.0,C0033,C,0,0,0,1,D,C
C46ED4F521F42018F133EC965BD8A97F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,11.0,225.0,C0033,C,0,0,0,1,D,C
783CECD82C834D901CCBE593A596981B,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,5.0,14.0,300.0,C0033,C,0,0,0,1,D,C
66A59C02CA89F54E2F5218243CF29A4B,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,4.0,12.0,200.0,C0033,C,0,0,0,1,D,C
25FE305D07E2D8BF44960A3A049A1DD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,23.0,20.0,300.0,C0033,C,0,0,0,1,D,C
6C5F790BD34E90B5FF8CC8F0DB796905,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
57427C4694493AA395E5956DB3A6541E,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,4.0,12.0,250.0,C0033,C,0,0,0,1,D,C
496E8AB0A02032C74FE8738C414888B0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,7.0,10.0,150.0,C0033,C,0,0,0,1,D,C
7D8FEC4ABA10FA5E6B049C7227CD67C2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,14.0,250.0,C0033,C,0,0,0,1,D,C
783CECD82C834D901CCBE593A596981B,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,3.0,14.0,300.0,C0033,C,0,0,0,1,D,C
5673B89B512693C7E0D9EBF6B36C96B1,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5.0,14.0,250.0,C0033,C,0,0,0,1,D,C
748BF708846C62CC0AD81E8101AC794E,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,145.0,C0033,C,0,0,0,1,D,C
721513ACC10A159698F489E1712CA60D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,8.0,11.0,200.0,C0033,C,0,0,0,1,D,C
BDDEC312BFDF14E95937495E648FF583,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1,0,9.0,10.0,150.0,C0033,C,0,0,0,1,D,C
8D97F91E876D9A68BC94822E370793A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
60DFF799E39EF47C7EA7CB1F7681F9E4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
15F85DE9648269EF10285C37B809328A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
B7BA274E9277091AFCC90DD3E17C006A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
BBDC539FE467E00FD3C542D902CD12A8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,3.0,12.0,200.0,C0033,C,0,0,0,1,D,C
D2F259032316A37E473FAE3290CF198B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
B6A7EDB57F724B71E73B270530509624,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,12.0,12.0,150.0,C0033,C,0,0,0,1,D,C
6C7DCF8F50E8756FABD9EC537AD88B9D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,15.0,500.0,C0034,C,0,0,0,1,D,B
6C7DCF8F50E8756FABD9EC537AD88B9D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,13.0,15.0,500.0,C0034,C,0,0,0,1,D,B
1D4F565D58B135E4E92C7B757E6130C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,17.0,700.0,C0034,C,0,0,0,1,D,B
74CAA7C7D44A0E4985C5EB318B3A366C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,14.0,525.0,C0034,C,0,0,0,1,D,B
81C9DAA560FA49E577B2CFC522140640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,15.0,700.0,C0034,C,0,0,0,1,D,B
1AAEC439B536D670F6576AFCF5B2C463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,15.0,700.0,C0034,C,0,0,0,1,D,B
3DED79FF5172032FBC81DC7744632285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13.0,14.0,550.0,C0034,C,0,0,0,1,D,B
086DED4319197E00A211677785FC125A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,13.0,16.0,650.0,C0034,C,0,0,0,1,D,B
086DED4319197E00A211677785FC125A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,16.0,650.0,C0034,C,0,0,0,1,D,B
740A910F442A220B5AA0156F9FF096CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4.0,15.0,1000.0,C0034,C,0,0,0,1,D,B
18B36E621EB9DF75A0AB78DF1E3765AF,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,16.0,14.0,600.0,C0034,C,0,0,0,1,D,B
D409AB4031E8242BA6D927E4C13C1AA5,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,9.0,16.0,1400.0,C0034,C,0,0,0,1,D,B
3C797C7C00788BCEA4EF9462CB99CC2E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,9.0,15.0,550.0,C0034,C,0,0,0,1,D,B
E82987F8EDE5CCD00DF4C32334E45009,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,15.0,14.0,750.0,C0034,C,0,0,0,1,D,B
666078A77C414F8C5D34A533FC9BCC84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,15.0,900.0,C0034,C,0,0,0,1,D,B
7D3D9DDBE633F54836B5C16C3E577109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,14.0,650.0,C0034,C,0,0,0,1,D,B
32100BA046410A00C4477DC0E69C6E72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6.0,14.0,1000.0,C0034,C,0,0,0,1,D,B
E5C0A145F1556B01E0FB0E53E547A998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,14.0,1200.0,C0034,C,0,0,0,1,D,B
C08F153D9D623AD8F74FF93C39024A89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4.0,14.0,1250.0,C0034,C,0,0,0,1,D,B
2543814BBE13A89DFA79B90D1E9F418A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,17.0,475.0,C0034,C,0,0,0,1,D,B
6C37FE6A3A892E2205DEE4D3B47BB7E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,17.0,750.0,C0034,C,0,0,0,1,D,B
1E4472621F1CB240166E6955E28F5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5.0,14.0,750.0,C0034,C,0,0,0,1,D,B
D3F369AC6B0C0B376C33CE7A3B416643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,14.0,740.0,C0034,C,0,0,0,1,D,B
D5701DD7B24C00088F57B9BE008FF193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,6.0,14.0,1250.0,C0034,C,0,0,0,1,D,B
A9004F16297F3A683692483D8B55129A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,14.0,1000.0,C0034,C,0,0,0,1,D,B
B741B31A7A4F3888D4385C5BCBCA11EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,13.0,850.0,C0034,C,0,0,0,1,D,B
272B3FA94B8D7D930CBE68EE40F0FF6A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,14.0,875.0,C0034,C,0,0,0,1,D,B
ACFCA45D091BDF77469C8A15A622307C,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,14.0,1000.0,C0034,C,0,0,0,1,D,B
C9ED91244C5EAAFC5AFB20B35F1F486E,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,14.0,875.0,C0034,C,0,0,0,1,D,B
5D939479585591A3B5F3F7DF9413F49F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13.0,14.0,625.0,C0034,C,0,0,0,1,D,B
2E4778A2790028BA4033CCB05C1556D0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,10.0,850.0,C0034,C,0,0,0,1,D,B
BDA23949F74F4C29C7D09F6EBA3B01D0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5.0,13.0,850.0,C0034,C,0,0,0,1,D,B
3DD07A5F844E66989EC57BD5CB8E7F79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,14.0,625.0,C0034,C,0,0,0,1,D,B
0F2EECDA89ED612A8CD1044064D19754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,14.0,18.0,450.0,C0034,C,0,0,0,1,D,B
C08F153D9D623AD8F74FF93C39024A89,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,6.0,14.0,1250.0,C0034,C,0,0,0,1,D,B
ECF909E81B53447EAEBFD28096EE4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,12.0,14.0,900.0,C0034,C,0,0,0,1,D,B
05E70365313C5AB260C13C26C7C61C77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4.0,14.0,1500.0,C0034,C,0,0,0,1,D,B
05E70365313C5AB260C13C26C7C61C77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,15.0,1500.0,C0034,C,0,0,0,1,D,B
EFDE33B9BE2607C303F2BA8C2BBFA273,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,14.0,13.0,800.0,C0034,C,0,0,0,1,D,B
1CD4B8FA05E2D9B7E7D1C4FBD7E69FCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13.0,17.0,450.0,C0034,C,0,0,0,1,D,B
96318D03FBCA35365D90C792E1C4EFF6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,13.0,550.0,C0034,C,0,0,0,1,D,B
860C3370EDDAC12F452DF572CED7A5F9,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,12.0,14.0,850.0,C0034,C,0,0,0,1,D,B
0CA7A400DB1143ACE4CC9D6125E41A81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,5.0,13.0,1350.0,C0034,C,0,0,0,1,D,B
83F390AA9C3C264A02075AFD6B1A1A6B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,6.0,14.0,700.0,C0034,C,0,0,0,1,D,B
9475FCEF3DB9261601DF96D93400BA15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,2.0,12.0,1300.0,C0034,C,0,0,0,1,D,B
3234B4B158CC810714051D5CFBB99E60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.0,14.0,1400.0,C0034,C,0,0,0,1,D,B
05E70365313C5AB260C13C26C7C61C77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6.0,15.0,1500.0,C0034,C,0,0,0,1,D,B
E7905B46682F6FFF859D012F98317079,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,12.0,575.0,C0034,C,0,0,0,1,D,B
90B91EE852605F7DDFB39AD598B2CAEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4.0,14.0,1500.0,C0034,C,0,0,0,1,D,B
D409AB4031E8242BA6D927E4C13C1AA5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,14.0,675.0,C0034,C,0,0,0,1,D,B
5A391F88D628F4B903E34D4142F8BA3B,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,14.0,750.0,C0034,C,0,0,0,1,D,B
7E00A2FF73DB3C88FE920BF6F99E7A41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5.0,13.0,1500.0,C0034,C,0,0,0,1,D,B
B8F703A398EB1475E63BB1048F83789A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,9.0,12.0,815.0,C0034,C,0,0,0,1,D,B
577046916D7EB2D04ABD4B2F894D2D72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,9.0,12.0,625.0,C0034,C,0,0,0,1,D,B
3DD07A5F844E66989EC57BD5CB8E7F79,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5.0,14.0,625.0,C0034,C,0,0,0,1,D,B
F1496663EE333F02595FEB8B3E38B813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,4.0,11.0,1250.0,C0034,C,0,0,0,1,D,B
C549084B4776617C93CAB4EAFC3C5855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7.0,13.0,1500.0,C0034,C,0,0,0,1,D,B
15A50C86A5D136FFA0D53BAB842EC80D,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,13.0,14.0,550.0,C0034,C,0,0,0,1,D,B
565B1E94C752768D961E11415677B098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,12.0,12.0,475.0,C0034,C,0,0,0,1,D,B
FC97E7748AB3CFCC521A5ED65B3B4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,4.0,17.0,650.0,C0034,C,0,0,0,1,D,B
5965A5FF84667F2FCF77C46E7925BB12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,10.0,100.0,C0036,C,0,0,0,1,D,A
31F4DE11ACCE9404E135C09F6E2EA7FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,7.0,14.0,150.0,C0036,C,0,0,0,1,D,A
05672BB7C86CB20D70AE5E41EB3780DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6.0,15.0,150.0,C0036,C,0,0,0,1,D,A
1C049ABA6AC12D235178E3A7AA94908B,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1,0,0,5.0,15.0,145.0,C0036,C,0,0,0,1,D,A
5965A5FF84667F2FCF77C46E7925BB12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.0,10.0,100.0,C0036,C,0,0,0,1,D,A
EF671EB811EA24144D2B8E602E440B32,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,1,1.0,10.0,145.0,C0036,C,0,0,0,1,D,A
78E1B383C8E2324A7AADC60D914DF69A,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0,0,1,1.0,12.0,150.0,C0036,C,0,0,0,1,D,A
EF671EB811EA24144D2B8E602E440B32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,10.0,100.0,C0036,C,0,0,0,1,D,A
DA100E756F068A8986ACFB0D50AA607D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,10.0,115.0,C0036,C,0,0,0,1,D,A
904C5B8A1C270D48808A5BCEA71BBE98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4.0,15.0,150.0,C0036,C,0,0,0,1,D,A
A6DC1FDDCE3B9FCF7088EAC8723BAE5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,7.0,15.0,150.0,C0036,C,0,0,0,1,D,A
E20B19A90F64982404E195B240D2E2BC,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,7.0,10.0,100.0,C0036,C,0,0,0,1,D,A
90A852904745743F3BE05638EF6EE976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,9.0,14.0,150.0,C0036,C,0,0,0,1,D,A
C906EDABF5B7E7DDB4150A19C965CAB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,10.0,12.0,126.0,C0036,C,0,0,0,1,D,A
BFE625A815D29C8EF80700D7EE0FD705,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,9.0,15.0,150.0,C0036,C,0,0,0,1,D,A
D3FE76EC358B949E5FADD5AA6520AE3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4.0,13.0,150.0,C0036,C,0,0,0,1,D,A
F7615FF93692B79CA0BD6AAADA0298E9,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,6.0,10.0,100.0,C0036,C,0,0,0,1,D,A
755620199EFFF92F3C1C0D552BF7A722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
4F94B119D1A48E67EE29272A8C49C085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,5.0,14.0,150.0,C0036,C,0,0,0,1,D,A
4CE12566F1E4B39CB3D96F58FC717E8C,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,11.0,15.0,150.0,C0036,C,0,0,0,1,D,A
B8645319BDB3E11223DFEE0C68702615,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1.0,9.0,150.0,C0036,C,0,0,0,1,D,A
BFE625A815D29C8EF80700D7EE0FD705,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,9.0,15.0,150.0,C0036,C,0,0,0,1,D,A
571DD365C1A9CCD1D363B9C343D3DD1E,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
269C241E98682656035638382D365823,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.0,10.0,105.0,C0036,C,0,0,0,1,D,A
5C48AB32D480B4C635AF685C7EBE8137,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
755620199EFFF92F3C1C0D552BF7A722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
06C3B3105414D731B0951CC70B7D728F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
96584ADBA0DB9B58E6F63F325C77590D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.0,14.0,175.0,C0036,C,0,0,0,1,D,A
F654FAE145C027AFA5965AEEF769EECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,115.0,C0036,C,0,0,0,1,D,A
C604A7B445B1CFED65ACCBAF7F6A4D87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,16.0,150.0,C0036,C,0,0,0,1,D,A
FF8B3FF97BD69D16B273CAF6724B6A0F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,16.0,150.0,C0036,C,0,0,0,1,D,A
94D2259288FB83A978A6E0AD21A90378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,6.0,13.0,150.0,C0036,C,0,0,0,1,D,A
4271EE129C22C99C7E4C5CD59E406CD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,8.0,13.0,150.0,C0036,C,0,0,0,1,D,A
904C5B8A1C270D48808A5BCEA71BBE98,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,7.0,15.0,150.0,C0036,C,0,0,0,1,D,A
96584ADBA0DB9B58E6F63F325C77590D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2.0,14.0,175.0,C0036,C,0,0,0,1,D,A
A0761CD3F128CE22E3EF8315B0112F5F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,12.0,15.0,150.0,C0036,C,0,0,0,1,D,A
78E1B383C8E2324A7AADC60D914DF69A,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,1,0,1.0,12.0,150.0,C0036,C,0,0,0,1,D,A
95EF1611834B491EA65B8883E6D859ED,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6.0,15.0,150.0,C0036,C,0,0,0,1,D,A
E13B060A28F356648821FD01E05A3837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,6.0,10.0,78.0,C0036,C,0,0,0,1,D,A
613AD80CFE054EA3858DBB61D300FEA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,5.0,13.0,150.0,C0036,C,0,0,0,1,D,A
B26EC6DC8E035BD654936D79D3E6AC64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,15.0,150.0,C0036,C,0,0,0,1,D,A
FEC4A5DE0DEE96B68CEB8472C29C60EF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,12.0,150.0,C0036,C,0,0,0,1,D,A
96584ADBA0DB9B58E6F63F325C77590D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.0,14.0,175.0,C0036,C,0,0,0,1,D,A
5BB5210219AFE0A7B0CDF75FAB42575F,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,12.0,16.0,144.0,C0036,C,0,0,0,1,D,A
284BD8311BDDA5C6A68A9CE68165FDCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,15.0,21.0,250.0,C0036,C,0,0,0,1,D,A
EA01CBA366EEFC960D2C4371D75393EF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4.0,14.0,150.0,C0036,C,0,0,0,1,D,A
7F1353F67DA66095D16EB5E9C42C0C4D,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,15.0,16.0,150.0,C0036,C,0,0,0,1,D,A
6D4775EA5C0AE53EDD24237136D7A165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,12.0,125.0,C0036,C,0,0,0,1,D,A
EAC0143B2898D8679407C90D86A7B4BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,5.0,16.0,165.0,C0036,C,0,0,0,1,D,A
F23C27B39F55FE5A32B3BCECDCABB727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12.0,16.0,150.0,C0036,C,0,0,0,1,D,A
