cust_no,recommended_products
8917CDBC5A1FD94CC74A5D3DF4FD8116,"D0009,D0010,D0014,C0043,C0030"
891A3BB0BE4DA0A41E6A98DE8AD31489,"C0017,C0030,C0021,C0024,C0031"
8920EA0B34C249F1693C0330CD68A06E,"C0007,C0008,C0032,C0014,C0026"
89281416554B7A21D323162B68A1CF83,"D0004,D0006,D0002,C0007,C0004"
894159A8E56EE770906CB870CB8D8E44,"C0013,C0015,C0042,A0039,A0038"
896EBF65B21C7A60A5D4F60128356CAC,"D0001,C0042,C0026,C0022,C0008"
8977437D4CDF852B342F1908EE5B56EE,"D0005,C0036,C0043,C0013,C0040"
898C1818296B8192D054CC148734ABD8,"C0011,D0002,C0024,C0032,C0045"
89939194C9A380540FFA704860B0E136,"C0016,T0001,C0006,C0003,C0001"
89AF90C488AC4CC12BA2707A4C6958DD,"D0004,D0011,D0005,D0002,D0010"
89CA05D9BEA2E78DC3C706ABB6E953B2,"D0001,D0014,D0012,D0007,D0005"
89E3044B73AC608EB0D59DC070D14DCF,"C0044,C0026,C0041,C0037,C0023"
89E4AE76095FFBCC8E6E3C4B5A7F2299,"C0024,C0036,C0035,C0002,C0001"
89F0DABEA0EAD120470221E3B352317E,"C0019,C0020,C0014,C0008,A0036"
8A0FFA98C18936719F6504F507DECD57,"D0010,C0015,C0044,C0018,T0001"
8A1925F766B71CC09D4B24BF04059FD0,"D0001,D0007,C0038,C0015,C0030"
8A1B831959D86B8E55843D5E888FA6FA,"D0002,C0013,C0035,C0031,C0039"
8A1D94B7B9FC17AB235E16AD582CF2E7,"D0001,D0003,D0004,D0011,D0006"
8A21C8A2FEC2D2C321CC6F75F8DE6CE7,"C0011,C0012,C0039,C0040,T0001"
8A232DAC3F67F252CC63ACF254A83EDB,"D0006,C0011,D0010,C0034,C0018"
8A29134A8F29FB7E88C45A769791423F,"C0034,C0027,C0036,C0029,C0022"
8A2D71E212C9532C72E1CE111EE3F8D8,"D0009,C0044,C0028,C0029,C0041"
8A534B1C844A86346597EB8F00394AAF,"C0007,C0008,C0038,C0039,C0036"
8A58670CB049DDE28E0F9553981AE22D,"D0009,C0016,C0028,C0031,C0032"
8A60F6EA306074BCD4EA972B9F40034A,"C0011,C0039,C0032,C0026,D0009"
8A645E007C8426049E3D1DCCE17140C8,"C0044,C0023,C0022,C0036,C0004"
8A81DB1B57A245C524107D4422260652,"D0011,D0001,D0003,D0004,D0006"
8A8E541124E7FC4E4DFA233FECC8F2FC,"C0041,C0024,C0042,C0007,D0010"
8A8E628EFEFCF3285D861F1780D8883A,"D0012,C0004,A0036,A0009,A0038"
8A9042993B330C1B903419518D6393A3,"D0001,C0024,C0026,C0044,D0014"
8AA8D5E2D33EB29CCA3442CE3D5ABB66,"D0007,D0009,C0016,C0017,C0044"
8AAC73D03FEDFA850AAF512510A5E7F7,"D0001,D0003,D0004,D0007,D0011"
8AAD32D1C796D336D5046765E4968AEA,"D0003,D0009,C0033,C0026,C0027"
8ACBDC42119E383EAF93905C766AF0C1,"D0011,C0026,C0036,C0034,C0041"
8AEC828FC8341B2F5A2767DCE7C9E3BE,"D0003,C0017,C0037,C0013,A0008"
8AF4DE2B100C3293B9465C347798367A,"D0003,C0007,C0025,C0034,C0029"
8B078D945C3321E71DF5E3C184985D3B,"D0003,D0004,D0002,D0005,D0007"
8B1C0B5F1E5733DD4DA2220518378B66,"D0004,C0035,C0014,C0021,C0031"
8B2127BFC4E64FAC51C9D92326CA365B,"C0039,C0037,D0014,D0013,D0009"
8B31F294C591941C795F2E35DC1D783F,"D0006,C0029,C0019,C0040,D0013"
8B3E069B328C83167160BA3DFE87EBCA,"C0018,C0021,C0038,C0032,A0009"
8B86C415BEC47DDC1761302405C9183B,"D0008,A0009,A0037,A0012,A0023"
8B962BCCD52A7DFF4D035E09965DBC94,"C0026,C0041,C0045,C0037,C0033"
8BA0C6DAAA79663996C592773C5BD62A,"C0017,C0037,C0045,C0030,A0006"
8BA9D54555392C4A11AE4875DD813354,"C0021,C0024,C0039,C0023,D0013"
8BAC41418A3E5450B999DBC3960FD538,"D0006,D0011,D0009,C0043,D0012"
8BB4E45E40BAB5ACD19BE9F1380FB35D,"C0016,C0044,C0039,C0004,C0010"
8BBD0D3C36A1D83FD2CD37A348709FB6,"D0007,D0006,T0001,C0007,A0036"
8BBF426EC729887699D84F06BA2B96D0,"D0010,C0027,A0007,C0005,A0035"
8BC26EB97B26F7AC355DA7E47DA0FB97,"D0008,D0009,C0034,C0015,C0028"
8BC282BD4D055DACFBE89316E1AFFD3A,"C0028,C0014,C0038,C0013,C0020"
8BC755AEC9564736F5FD222F6887F7BB,"C0008,C0034,C0015,C0025,C0045"
8BD34CCC572F3A5E3D4B90CF7DC0011F,"D0008,C0028,C0040,C0038,C0002"
8BD51C2F4FC4CB5FDBCD5CCC772D1877,"C0044,C0031,C0013,C0042,A0008"
8BDEA3F74B167F961CAC98F28C69148E,"D0010,C0011,C0036,C0028,C0025"
8BE23E43921F4814A633EE5A59DC2D92,"C0030,C0013,C0021,C0041,C0026"
8BE26C008654210ED50D2C53EBA24BC4,"D0006,C0011,D0010,D0002,C0034"
8BE7F774A89A3916780A89FD4D19429C,"D0011,C0007,C0026,D0014,D0013"
8BECE0E0D8F3630D04DA6AEBE1B20105,"D0003,C0020,C0045,C0017,C0040"
8BFF021A19A6449C845F94144089A499,"D0003,D0011,D0008,C0036,C0044"
8C07C5DEFEA5D8E435D6610B85C60742,"D0004,D0002,D0011,D0009,C0007"
8C1226A9431B834E63D16D62696E112D,"C0027,C0019,C0032,C0014,C0035"
8C2DA48BF6F84EC089339D7BAC607D69,"D0014,C0020,C0037,C0019,C0035"
8C38FA389487D333CAE51CB7DFFE4804,"D0004,C0032,C0019,C0007,A0035"
8C3C62D2BB588BF26C36149B66CBBEBF,"D0011,C0044,C0015,C0041,D0006"
8C59572113A12DAAA24428BD9DA7B485,"D0006,D0008,C0012,C0030,C0016"
8C5D58992620F0305DF221042F19AA3B,"D0011,C0008,C0028,C0041,C0042"
8C654F453510677903E6FCB1D69942F4,"C0032,C0041,C0030,C0002,C0010"
8C85CCD7F858C2CE2B2D9913C4A2BCAE,"D0005,C0023,C0035,C0029,D0012"
8C96E074830E585AB27E3D82681B0E26,"C0042,C0031,D0012,C0006,A0024"
8CA9A8FF15FFF79E9475366EE159BE60,"C0023,C0027,C0028,C0045,C0029"
8CB39A8848B45EF5831EDBF2BE4686CE,"D0005,D0006,C0021,C0024,A0008"
8CB39E7183108AE2DB8F27F47FE61C71,"D0002,C0030,C0032,C0040,D0013"
8CB646427300728F431839805FEC1894,"C0012,C0033,C0035,A0024,A0032"
8CD7CAB0D6F6200B7E749DD69282F154,"D0004,D0002,C0020,C0024,C0036"
8CF7383899EC2E59D098E9B50F0FE087,"D0006,D0010,D0013,C0034,C0023"
8D030F65C53467300B3EC43710B548FD,"C0043,C0014,C0025,C0005,C0006"
8D1810EA41E6A9E59568E70C3D6A4716,"D0004,C0045,D0006,C0001,A0036"
8D464B4F943C2DE234089D4CB3510D42,"D0007,D0006,D0002,D0011,D0009"
8D4ACA2E98002C055CC0C521AFA722A5,"D0008,C0043,C0033,C0017,A0024"
8D677969B51AB2D1A1B7158D938A7CBE,"A0150,D0001,D0003,A0009,D0004"
8D86466E1FF9EA0A551CDE4016DD12CD,"C0027,C0032,C0023,C0038,D0014"
8DCF40C455A5DE15B035B24A2E4D3187,"D0010,C0030,C0040,C0029,C0025"
8DD04DECA3478AC0876D6948F3B12124,"D0007,C0011,C0012,C0026,C0031"
8DD8241FCDB7F882D31F99B883D912F1,"D0002,D0011,C0007,C0012,C0025"
8DDE9F4AC3B35C04FF8F15EA8E681D8E,"D0007,D0013,D0012,A0019,A0039"
8E00F4BECD9B7C975A6FD8826BEED756,"D0007,D0010,C0034,C0033,C0024"
8E499E3D1FD4012A8A15DB64FE4030BB,"D0001,D0003,D0007,D0006,D0014"
8E65DA1E0AF7F374F4368E9CCE548234,"A0040,A0039,C0006,A0025,A0030"
8E80CEE188C48AA9E2EDD51DDBEDC369,"C0016,C0026,D0013,A0037,A0008"
8E9D73D97798C3F8677EF12A4AB7DF90,"C0020,C0018,A0035,A0040,A0038"
8EAAD24A532B871F85E3ABF80C8A1300,"D0011,C0033,C0030,C0016,C0029"
8EAE3B045B430F02CC35F5C6961E4338,"C0031,C0015,C0033,C0039,C0029"
8EBD4D64A8F0A3313B37B80D97A51698,"C0012,C0017,C0031,C0035,C0019"
8ECEA37B99FD0766764310E52922C73E,"D0004,C0036,C0038,C0029,C0008"
8ED1D1CB1EE1A6CB03207D560C77B1F5,"D0010,C0011,C0020,C0024,C0017"
8EFB3EA5413108BF1D8CDED9AB42F0B8,"D0003,D0004,D0005,D0013,D0012"
8F01CE8B2E3C9382A5849A54EFA268C4,"D0008,C0019,C0042,C0037,T0001"
8F01F10413800C38A576923BCA7FB4FE,"C0012,C0025,C0021,C0019,C0028"
8F14280DA085F0EC0E4CA39B9599F7C1,"C0022,C0016,T0001,C0005,C0004"
8F15B372418457E4A99AC22109EBDCB9,"D0003,D0004,D0002,D0010,D0013"
8F205D6A5CE9D9882884C11FA8603B0A,"C0012,C0023,C0022,C0021,C0042"
8F2A75DB0ADB33AC498D98418AB72FEF,"C0008,C0015,C0006,A0020,A0032"
8F4496216FFA5015D2E233759A665A19,"D0004,D0014,C0030,A0019,A0039"
8F5FC30E6EA2D2668FC48DE0DCE33B6F,"D0003,C0011,C0013,C0016,C0031"
8F770CA60FF23A2024A2EDB49E3A2B4A,"D0007,C0012,C0045,C0037,C0019"
8F781BC669FC6D0FDC3137506C17CA19,"A0078,A0112,A0073,A0047,D0001"
8F82EA1A552FAEBE590D1478DD37ABDB,"C0036,D0013,C0005,C0001,C0008"
8F9382638D94B1C9DABCCDBB0473C6A4,"D0002,C0023,C0040,C0003,A0019"
8FAC98A0EEE3A8CF25344530C03B8480,"D0011,D0009,C0041,C0026,C0017"
8FB9708CF5BD0D4D86293AF3A32F5E72,"D0005,C0031,C0024,C0017,C0003"
8FC674E2910FEA404F9E14E443896517,"D0002,C0030,C0020,C0015,D0013"
8FD1504242C49808C9C66E791BCD46D4,"D0005,D0002,C0012,C0043,C0045"
8FFB5747D410C0BF29EED4EBEE4FF285,"D0005,D0010,D0009,D0008,D0013"
8FFB650679DF5E7029D3B04C01D8143A,"C0021,C0033,C0017,D0012,A0036"
9001CCCC29B6178BE76A2B816332BF3D,"C0011,C0024,C0030,C0027,C0006"
900F13132DC3408DD6084511FBB4158E,"D0004,D0005,C0023,C0031,C0016"
9017CD3E01AD90186492FF8A3FE1AD7C,"C0032,C0008,A0036,A0009,A0039"
901CE0ADAD0B7F5BB9946F448FADE6F4,"D0006,C0007,D0010,C0038,C0025"
90338CCE5CDF166F7CCDCD944F2F46FA,"D0005,D0006,C0033,C0045,C0005"
9049E57FF0067AD4940AE6F33A3E4EAD,"D0003,D0006,D0002,D0007,D0005"
904C68FC36C7FD145ECFB7880E7281EB,"D0004,C0041,C0029,C0034,C0023"
905207E98435F046D8E8AB48D23F0F26,"D0007,C0042,C0031,C0043,C0004"
90779087CA1D2B5633F93B7D4764A19C,"D0006,C0032,C0017,C0019,C0005"
90A60D005F1F2B78524545EBE6F8EA71,"D0013,C0022,C0013,A0039,A0040"
90AEBA6C1AEA862F415D8BEA4A881B36,"D0011,D0001,D0003,D0009,D0002"
90C2F3F2F7589595484110D2E89E055F,"D0003,D0001,D0008,C0011,C0032"
90F9F0FAFF15F59E377F6C6679C27D23,"C0007,C0035,C0036,C0025,C0019"
90FA5EFFF6BB7FC1CF6A0194E1E43246,"D0011,C0039,C0027,C0021,C0031"
91104224A91373FD83584851786C11C5,"D0004,C0012,C0042,C0029,A0019"
911F211327FA13B79510CADFD5B77232,"D0004,D0007,D0010,C0045,A0006"
9123E23D8641238838274CFDD533E8A2,"C0035,C0013,C0018,C0029,C0045"
915343E64AD9F9CFFE8F41EA0B6CBEAA,"D0001,C0038,C0013,C0045,D0013"
915BF2BE2F32D46DD0A1B1674C14CA63,"C0044,C0019,C0001,A0035,C0009"
916BE489587B200BA82144C31E56E877,"D0001,D0007,D0010,C0027,C0033"
9188A29C5B2DF17DA2D0768FE2430C86,"C0030,C0024,C0044,C0027,C0004"
91B36537299E1E88348EF5E9D579A5DE,"C0043,C0013,C0001,A0036,A0040"
91BCDE68F9DF4659C1BD887DE316EAE0,"D0011,D0004,D0006,D0002,C0007"
91DEDE67975BD5F58755E62873E55388,"D0002,C0012,C0031,C0038,C0034"
91E020A8778A1A3CD65F6484B6FD4D83,"C0012,C0037,C0033,C0042,C0029"
920841FF1CCABBDC108D849B46F92871,"D0001,C0029,C0038,C0013,A0036"
921C0DACF538C17BC33D409CF3E81A70,"D0004,D0009,C0024,C0022,C0028"
922D516C5F49A5CA6BA6D72C0B0204CD,"D0005,C0036,C0013,C0020,D0010"
922DCDC3EFE51768A9378810A1E5CBBF,"D0014,D0008,C0028,C0041,C0008"
9232BC11FF24262EFF86FAF899FFEFA7,"D0003,D0009,C0021,C0044,A0035"
924304C1F1F6C083B2D330CEBD4204E5,"C0023,C0032,C0024,D0013,C0007"
924D27406726B120FCFAFD3951CD5242,"D0006,C0013,C0022,C0001,D0002"
924F40BC59C4A991207B5CD342DB6000,"D0007,D0010,C0029,C0026,D0013"
92524EC1B8B514EBFC333B74A7B2F7E7,"C0012,C0011,C0009,A0024,D0005"
925C8AAF71E7A1919F35BD9D33E46B03,"C0011,C0027,C0014,C0032,C0022"
925D15F69250D6953F743C3984463343,"C0028,C0031,D0014,C0007,D0010"
926CAC61E2802844E90E594EEEAB3ACC,"D0011,C0012,D0008,C0033,C0036"
927AFBB599F5B2B93797BD4804306463,"D0003,D0004,D0005,D0007,D0009"
9284426F12E8DD22EC1425A1D6D26F2C,"D0009,C0041,C0039,T0001,C0007"
92882DAF22419389C8E7D07706D5E3DA,"D0013,C0023,C0036,C0041,C0029"
928FF7190B5E106E8681337C2083D83E,"D0006,D0013,D0012,C0036,C0020"
929E02490F8A88EB1C700566BB9D6B07,"D0004,C0023,C0013,C0033,C0039"
92BAE957A7D1DDACB1B238D0A6F847E7,"D0008,C0044,C0034,C0017,C0029"
92C2BC4C8912D2A2D53F6B9E19D37980,"C0010,C0004,A0040,C0022,C0038"
92C97F199DB0DB92862085A651C7F45A,"D0003,D0009,C0040,C0016,C0015"
92DC1BD7BE1DDA22EE5FC46A4C62B49A,"C0041,C0043,C0022,D0013,D0012"
92E367D2D9A1AF830F821D7F50295B3F,"D0002,C0029,A0019,A0022,A0033"
92FBD1A56C58414C367E831D0F5108A1,"C0011,C0026,C0032,C0030,C0035"
9318F370041462365C019ABD4A2E9F2F,"C0040,C0042,C0017,D0002,C0008"
932EB05DB826D6FD7B3511E81E73FB04,"C0007,D0002,C0044,C0040,C0024"
93373C72CA33FA650CCA89B497784A3C,"D0003,D0001,C0020,C0029,C0032"
9345D9FB7D1A944745F3692E57CBC13D,"C0012,C0009,D0003,D0004,A0024"
9371CC372D3F6BC4963ECA1B43B332B9,"C0026,C0035,C0019,C0023,D0014"
9389DF62BB9339AADFF2A6DB3CDD420F,"C0028,C0023,D0013,D0012,C0006"
93A9CF8043DC16B637108E1189E6743A,"D0004,C0041,C0029,C0039,C0035"
93BBFC37452F80B5B324997934D60FF0,"C0039,C0025,C0037,A0036,A0019"
93DCCC54ED43E68255512BE8C2CF46A5,"D0004,D0013,D0014,D0007,D0009"
93E00DE1CDCFA08E54938E821EBC052B,"C0001,C0009,C0010,D0011,D0004"
93EC8229F934CDAD9DB3FCB3BDB11797,"D0011,C0018,C0025,C0013,A0006"
93F6B0C6956523080ADE6A42829BC5C5,"C0038,C0034,C0018,C0025,C0020"
93FAB80547344662BE9212BE0FF36763,"D0003,C0033,C0026,C0015,C0002"
93FB66053BADD700E09FE4015F581105,"D0006,D0014,D0013,D0012,D0008"
9433F2CF2A9948BF0E1002D156F2CD93,"D0003,D0004,C0043,C0019,C0034"
9445E4777B9639A29BAD51E0E0A3A9A9,"D0005,D0002,C0034,C0041,C0045"
9448F92A2A1C5ED6621D32F6841ED68F,"D0005,D0006,C0037,C0035,D0014"
94598F052B695C90E7A9EEBA21291C8E,"D0009,C0026,C0038,C0030,T0001"
9470DC1CDDF29DC8B677FACC623173B8,"D0003,C0022,C0031,C0038,C0017"
9474B29C0C44BE4B4BE00F3B1061F622,"C0029,C0034,C0024,C0028,C0023"
9498370141C21E5B9E5F5829C2162997,"D0007,C0026,C0029,C0001,A0036"
94B826731F28D16AC6E261C03D17BFF5,"C0028,C0034,C0009,A0037,A0012"
94D1CA0115EEA9713A11CBBD4BB07148,"C0007,D0011,D0001,C0012,D0003"
94E630510E68DDD9A7FBBBC8CB505087,"D0008,C0012,C0004,A0035,A0009"
94ED192A45CEA703398BAC7A1661B962,"D0005,C0038,C0022,C0040,C0028"
94EEEFA71D87CC789A1D596B215F152D,"D0013,C0017,C0008,C0004,A0035"
94F1E4638344CEE7926C44FADDE263D1,"C0035,C0045,C0034,C0013,C0001"
94F6CC094B4044516B812760897A8256,"D0003,D0001,D0008,C0029,C0043"
95072B846FAF41FB7A1F2C8C8310642D,"D0005,C0043,C0025,C0020,C0022"
952B85665169A8364886DD302BC66DBB,"C0007,C0021,T0001,C0006,A0034"
953A4B65E8C4767A5B60E7671593347D,"D0012,C0038,C0023,A0035,A0019"
953F11957F56077B9A61CAD30AF4FA90,"C0012,C0043,C0017,T0001,A0040"
9544CB08A023A956670C188A3172F87A,"D0004,C0028,C0025,C0037,C0013"
95897D12C929B94613DDEAF930F1CF16,"D0001,D0010,D0009,C0025,D0014"
958E7AA703951510FFC19481AAB21935,"C0018,C0036,C0028,D0014,D0013"
959504743C7325374275305188C9A5A2,"D0007,D0011,C0012,C0032,C0041"
9598B8C1A4300D898FF5FACB086549D1,"C0028,C0025,C0001,A0037,A0008"
95B0F83922788A9D0DC92DC1CB1E1CBF,"C0016,C0013,C0041,C0035,C0015"
95C0CDB0D678038E20FAFFF8AB49C30B,"D0003,D0004,D0005,D0006,D0002"
95E1D8FBCC0236C0712B30C5F8CE36DC,"C0019,C0008,T0001,C0002,A0036"
95E36C30BAD236CA15D0843D83335F51,"D0004,D0006,C0007,D0013,D0014"
95EC81D0ADEDC1F9B736D0CFD1A09387,"C0039,C0034,C0030,D0009,C0001"
95EE86CBE54E919E2CA023B1ADD0BE23,"D0004,D0011,C0007,C0040,C0023"
95F21C28FA47819948E11A23C8FF060E,"D0009,C0012,C0007,C0029,C0044"
95F9CB3B7B5EA8C3977CD15E08AC37F6,"D0007,D0002,D0009,C0026,C0018"
9603016310DE26091C9DE6F393E6CBEA,"D0004,C0018,C0043,C0035,C0041"
9606904759A63728BD3DDF1F0663DC29,"D0005,C0038,C0032,C0025,C0026"
962819EB0DC4E381BEEF08D7C1E0E21D,"D0011,C0045,C0043,C0029,C0019"
9639C6A834E03B6ACE9A761D3CAE6E22,"C0012,C0019,C0021,C0044,C0043"
963A6718212DA0D5F282C3CF764AEBA3,"D0002,D0011,C0041,C0025,C0034"
964F3C4CD3B6F87C3179670C137F329D,"D0005,D0011,D0007,C0035,C0024"
9655DF0EAE80571F684524518100ADF7,"D0002,D0007,D0005,D0009,D0013"
965C6AE4A8FB1ED828B37EF6AA57A323,"C0014,C0030,C0039,C0027,C0018"
96A50B13BC266774D8CF60B696A11536,"D0005,D0007,C0011,C0024,C0027"
96AC0EA563C3FB54355A981F4E654414,"D0003,D0001,D0005,C0041,C0042"
96D4B035034E27BEA06DE5B0C39AF17B,"C0012,C0008,C0045,C0038,C0034"
96D9DB1F90FFE12953E152649D8A05E9,"D0001,D0011,C0034,C0035,C0014"
9702979E875C468712984E94CC9984C3,"D0011,C0007,C0032,T0001,A0039"
97157042E755DF7D6C8B786536C85F43,"C0043,C0028,C0014,C0008,A0008"
97161E7944A39181DEA75212C69B8E5F,"C0012,C0037,C0043,D0013,C0009"
9723E4D6AD69B43172D9B96ABED12134,"D0005,C0044,C0022,C0017,C0040"
97608794BFEE14418EA0451C46CDA681,"D0006,C0022,D0014,A0007,C0009"
97618F39782910AACDF896309FF07ED1,"D0010,D0009,C0017,C0020,C0021"
9767D24B08E2A6FE4A611517E4DBA9C4,"D0007,D0008,C0027,C0016,C0013"
9776275765DD9DA7AEC53D2070EDF996,"D0006,C0032,C0044,C0013,C0027"
9789CAF0005FF92DD16E82DDC41680D2,"D0004,D0006,D0005,D0007,D0011"
97978950D8C317F30C24883E52D922A3,"C0023,C0017,C0027,C0016,D0013"
979E38C9A682D37E513D23544D58F086,"C0020,C0042,C0032,C0037,C0045"
97A1B839D81F8A1E9EDF4EB4A463709B,"D0011,C0011,D0008,C0029,C0032"
97A1DACE82D6006BE5CCB56052BC978C,"C0030,C0040,C0022,C0032,C0015"
97A4993D23D04AB1709B7EB7B07C3AE7,"C0007,C0032,C0024,C0030,C0025"
97BAB30CDC5A58C76288C29744CF06A1,"C0027,C0026,C0034,C0045,C0032"
97C131BAE7D5DB92C4CBB3A5D0A2D4AC,"D0004,C0016,C0019,C0040,C0041"
97D38C486383AF4BF3A31B03910248EC,"C0012,D0008,D0010,C0019,C0020"
97D93598756F8B9C22A056687FC212ED,"D0002,C0008,C0018,C0045,C0026"
97DA02AF5703560EDAEAA8FA61E7DA05,"C0011,C0023,C0036,C0020,C0032"
9808046BC88813484D4DADCB5E8F2A10,"D0003,C0012,C0001,C0009,D0006"
980948453D59C4CB2147424F04BE2D68,"C0011,D0009,C0036,C0026,C0005"
98105144287C55D2A1D865915822C82C,"D0006,C0020,D0009,D0010,A0036"
9812422945698961CA53A2629FFF59FA,"D0001,D0003,D0004,D0002,D0007"
981BD0D72E2642735F56B3817E66133D,"C0044,C0034,C0033,C0040,C0037"
98249DA36E820FDAF1000ABC7CEB550A,"D0005,C0042,C0026,C0018,C0037"
9840043812F77D06E01042BB9CC6D1D7,"D0007,C0020,C0029,C0025,C0004"
9849F52C01C1C2965FAF5D00C6C8908B,"D0001,D0003,D0004,D0006,D0002"
9856435DF10B65CEBDFE9581AC948C5F,"C0024,C0025,C0013,C0031,A0011"
9869284B7F4213B42B717E069908D5AE,"D0003,D0004,D0006,D0010,D0008"
98735CDC4E9E2FB88C92AEABD09CC9EF,"C0040,C0043,D0009,A0008,C0005"
98912018FB4C361D9D476DF918B1A70F,"D0003,D0004,D0006,D0002,D0005"
98A5225979CBF7E51E813D07F96FE4B6,"C0012,C0045,C0035,C0025,C0022"
98A554A7AC9FAAE2D2726990D48D60BD,"C0011,C0040,C0013,C0037,C0030"
98B6FC44039708149AD327BD986168FB,"D0011,D0006,C0037,C0007,C0006"
98F857F89C61F2CB7216A0C6D215BBF8,"D0010,C0038,C0015,D0012,C0007"
990E4C1D21BB8BA3537A0391EE9693C7,"C0007,C0023,C0031,C0020,C0045"
9921D3F168009C5025C395A69E75EB69,"D0001,C0037,C0025,C0017,C0032"
997880F25F12AE65F62F1F3C90D52270,"D0007,D0005,D0008,C0040,C0015"
99885ED847DB6070742E58099FEE3A1C,"D0004,C0026,C0031,D0014,A0036"
999B002F600086F4F1C6D7A2E8073A9B,"D0006,C0020,C0041,C0001,A0019"
99AFF645578499C4310671E9F1A7880A,"D0001,C0011,C0007,D0008,C0018"
99D593DB42797A1028C7EC03A6D4046B,"C0011,C0007,C0020,C0036,C0023"
99DC6026A5DEC3041CBE55CF2A370493,"D0002,C0014,C0028,C0018,C0025"
99F791DD87D1487FE3F65CD553891886,"C0042,C0027,C0021,C0044,C0007"
99FB0AC1ACAAA2CCEA53957DBB371AAE,"D0011,C0011,C0023,C0032,C0018"
9A07DA9CEADEFA2904BA65850633384B,"C0011,C0042,D0009,T0001,D0002"
9A0A67EB8FDFCE851D93FDD52BDE5BA7,"D0002,C0008,C0016,C0014,C0004"
9A0D446494F5103F5325CA39E4DAC993,"D0003,C0045,C0013,A0019,A0021"
9A23C2A5C0CBB4D2C91295952F80FFF7,"C0013,C0044,C0019,C0025,C0001"
9A339F136776B3E101D8255AF0359A11,"C0038,C0042,C0024,C0021,C0008"
9A3473C201561391540EB9367D5CF676,"D0001,D0003,D0002,C0011,D0010"
9A577EB97B715DDFCFE6705DC0FF6C6E,"D0002,D0007,D0005,D0008,D0010"
9A71C2BAB9AA5A80930CB3F070916328,"D0003,C0016,C0018,C0042,C0045"
9A803E7168352EE2E2CD9C15192EB63D,"D0004,C0031,C0008,A0019,A0008"
9A8614E9BF3C9D66336C55B66D150BDE,"D0003,D0004,D0006,D0002,D0005"
9A99BA9C0AC5C62B76F87D4E3D34CDBB,"D0004,D0005,D0011,C0022,C0029"
9AB443EF349DE74847DB941B60E38158,"D0001,C0042,C0044,C0030,C0013"
9AB8FBD3CF14FEA67E320E6B4CC08CE2,"D0003,D0006,C0043,C0022,C0020"
9AC010FC2BB8908EF2EA95E352769D35,"C0041,C0040,C0035,A0040,A0026"
9AF8683A564AD7E99815BF31B2DB2232,"D0010,C0045,C0017,C0024,C0021"
9B17B7B49FB67543F4EE7A07C3951A40,"D0011,D0009,C0030,C0035,C0017"
9B32C38F988D82BCE771656846904ECD,"D0011,C0040,C0028,D0008,A0008"
9B47B2641ECD584A73FF41B62A3A57EB,"D0001,C0034,C0032,C0036,A0019"
9B60240D9CAD614092A2AE882A5B2783,"D0007,C0014,C0042,C0037,C0030"
9B6DB8E019B7F9B11DBE009A6CFB595E,"D0001,D0011,D0005,C0034,C0041"
9B8604DC928BAC8C1970BAB73CB42B1F,"D0002,C0011,C0044,C0036,C0014"
9B8F81C17B324370C11DA1489B390199,"C0022,C0029,C0033,C0017,A0006"
9B95D3B73B5D78887F90268C795B135A,"D0011,C0040,C0032,C0016,C0008"
9BBBF16D51711811949615E4E7C366B3,"D0009,C0019,C0030,C0043,D0012"
9BC1B376B36476B76B4039C8BAFFE593,"D0011,D0009,C0032,C0045,A0035"
9BCBBA07B014959B4EE98831DC120C1F,"D0007,C0007,C0028,C0009,A0008"
9BD7D726FFD1442A1C42AB9C9417A2CB,"D0001,C0031,C0020,A0038,A0021"
9BE447CB494FBC1269816A4238E8ECEB,"C0021,C0023,C0028,C0034,D0012"
9BF58F5C5B87F36B900FE8C556FB24F7,"D0003,D0007,D0011,C0012,C0032"
9C4F5073BCA118584F39F54F96347ABD,"D0005,C0033,C0038,C0017,C0027"
9C5731EE0DBC4CA95F8325A43189AEF2,"D0011,C0023,C0035,C0015,C0022"
9C58837F185CC9715CC65453BAC1F24D,"D0004,D0006,D0011,C0036,C0013"
9C8307EF7C0AE65FE5A5227FF75CA2DC,"D0003,D0004,D0005,D0006,D0007"
9C92677AFF4E8794E5D97FABF95FBBB8,"C0023,C0041,C0036,C0007,D0009"
9CF242780FDEC1B204D6B89BCDB6D12F,"C0039,C0017,C0016,C0014,A0009"
9D196D347D5F5F4E63888C43F9BB33D3,"C0029,C0014,C0032,C0020,T0001"
9D49B9BC03B8488E65DD6D6F18074178,"D0003,D0004,D0006,D0005,D0002"
9D734EAE66983EF2E21E94E0C40A461B,"D0003,D0004,D0005,D0006,D0002"
9D7B078CA2D094F76E4C78A760A780AA,"C0021,C0016,C0023,D0012,C0008"
9D8E7BE6F7B00483888B9411DD1281A3,"D0003,D0005,D0011,D0010,D0008"
9DA278A9FA3E1486EE2B817017138AA5,"D0004,D0013,C0041,C0015,C0025"
9DA298E8CA37436C72BD306BE0821E21,"D0005,C0028,C0041,C0019,C0013"
9DC1DDF55F87E3ADE9E81834D99977BA,"C0027,D0014,T0001,A0036,C0009"
9DE5B9E264EAE7D70FAE575EE702CB5C,"D0003,D0004,D0006,D0011,D0002"
9DE7990DE74F505088831DAE5758D528,"C0033,C0018,C0024,C0002,A0024"
9DE935D7A8B4980E3286F11BCBA95267,"D0004,D0006,D0009,D0010,D0013"
