,cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,birth_ym,loc_cd,gender,init_dt,edu_bg,marriage_situ_cd,D_interval_level,D_deposit_type1,D_deposit_type2,C_credit_level,C_credit_amt_cd,C_credit_type1,C_credit_type2,C_new_flag,N_channel_type,N_channel_type2,A_frtn_type,A_fr_period_type,A_fr_prod_attr,A_fr_prod_type,A_fr_risk_level,P_pay_type1,P_pay_type2,first_cluster_id
324453,BAA3D71080B80CEF457E062A3C9E3A0D,P0001,E0011,A,A,2024-06-06,,,,1988-11,L019,M,2019-09-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324454,BAA3D71080B80CEF457E062A3C9E3A0D,P0001,E0011,A,A,2024-04-08,,,,1988-11,L019,M,2019-09-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324455,611E4A9074EB82DBD8751FDE84AD95B3,P0001,E0011,A,A,2024-10-19,,,,1974-10,L003,F,2008-03-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324456,2D55E5DC1E81B01766107E63EF9940EC,P0001,E0011,A,A,2024-07-21,,,,1983-11,L001,F,2011-10-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324457,9C25309CC46422E18ADCA31B01DB1715,P0001,E0011,A,A,2024-07-08,,,,1966-01,L058,F,2010-12-31,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324458,F777AC0329A4B968FF1C0C40F99B81CF,P0001,E0011,A,A,2024-10-05,,,,1966-11,L001,F,2010-08-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324459,007C0B24E41C3B2F37192D197F8D6752,P0001,E0011,A,A,2024-07-10,,,,1974-12,L001,M,2010-06-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324460,007C0B24E41C3B2F37192D197F8D6752,P0001,E0011,A,A,2024-11-16,,,,1974-12,L001,M,2010-06-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324461,007C0B24E41C3B2F37192D197F8D6752,P0001,E0011,A,A,2024-08-16,,,,1974-12,L001,M,2010-06-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324462,28CE14F3E0A55E7974B23AC4780AE48C,P0001,E0011,A,A,2024-09-15,,,,1957-04,L001,M,2011-06-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324463,3391309BDA9C79AE598FB6B8947AFAFA,P0001,E0011,A,A,2024-03-20,,,,1992-11,L003,M,2020-10-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324464,0FFCB0308434BF7006DE7FD4DB2F7464,P0001,E0011,A,A,2024-08-31,,,,1995-01,L016,F,2014-11-05,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324465,B58F2297EF7A66EEC4039379A0AA2785,P0001,E0011,A,A,2024-04-21,,,,1989-02,L003,F,2021-11-08,4.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324466,359CB9EBAF2454DBB7EF1B1F4768B61D,P0001,E0011,A,A,2024-08-06,,,,1984-02,L005,M,2020-10-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324467,20D8056DF3A3568E3D51DB935574AC38,P0001,E0011,A,A,2024-03-10,,,,1992-04,L001,F,2020-08-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324468,20D8056DF3A3568E3D51DB935574AC38,P0001,E0011,A,A,2024-05-13,,,,1992-04,L001,F,2020-08-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324469,BB795BF376BEEDC1146E6B7C3B6FA278,P0001,E0011,A,A,2024-06-05,,,,1974-11,L001,M,2010-10-03,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324470,A52BCFA03BE9D9CA87BA6FD8D7222A24,P0001,E0011,A,A,2024-08-28,,,,1976-01,L001,F,2010-09-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324471,A52BCFA03BE9D9CA87BA6FD8D7222A24,P0001,E0011,A,A,2024-06-27,,,,1976-01,L001,F,2010-09-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324472,63D63FAF76D527790E674AD7A436372D,P0001,E0011,A,A,2024-06-21,,,,1999-08,L001,F,2024-06-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324473,2CC838AA0334648F2D1D9768A13AAED2,P0001,E0011,A,A,2024-09-14,,,,2003-11,L011,M,2012-11-21,6.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324474,2CC838AA0334648F2D1D9768A13AAED2,P0001,E0011,A,A,2024-08-31,,,,2003-11,L011,M,2012-11-21,6.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324475,EF8AFC22D5D9D3D8F0737FB3FF38A347,P0001,E0011,A,A,2024-09-05,,,,1990-01,L003,M,2011-04-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324476,84D5EBC8EC8D43B5A97B6EDCFCF67066,P0001,E0011,A,A,2024-09-15,,,,1994-04,L033,M,2012-01-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324477,84D5EBC8EC8D43B5A97B6EDCFCF67066,P0001,E0011,A,A,2024-12-24,,,,1994-04,L033,M,2012-01-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324478,5AE3348A5D99D3418BABFBB6E9812A0A,P0001,E0011,A,A,2024-08-16,,,,1985-04,L201,F,2015-11-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324479,49A65F170CA47802F577E5B08B535ACB,P0001,E0011,A,A,2024-11-10,,,,1971-04,L001,M,2010-10-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324480,814A4E6E022570AA1DFC54954488DC5E,P0001,E0011,A,A,2024-06-28,,,,1971-01,L201,M,2012-06-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324481,0632CD446C5E35B55453466A5C6E79F5,P0001,E0011,A,A,2024-11-15,,,,1974-09,L003,F,2010-05-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324482,0632CD446C5E35B55453466A5C6E79F5,P0001,E0011,A,A,2024-07-04,,,,1974-09,L003,F,2010-05-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324483,B86A076BDA63333BAFF4343005CC04B9,P0001,E0011,A,A,2024-08-27,,,,1999-04,L001,F,2011-12-15,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324484,6E50D55CF9668CAE60953339B3AB31F2,P0001,E0011,A,A,2024-07-02,,,,1978-01,L001,M,2010-11-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324485,77CCE4944B5CD54651B0827BDBD89123,P0001,E0011,A,A,2024-06-22,,,,1988-02,L001,M,2011-01-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324486,86C2E13D89AEA01F6884FCCFAACC9E1E,P0001,E0011,A,A,2024-07-14,,,,2000-03,L001,F,2020-01-15,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324487,4D63591ED7E93170A2D68CCE8A05A271,P0001,E0011,A,A,2024-04-22,,,,1991-02,L005,M,2024-04-22,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324488,101B5C77B5A9F1FA6C38269976D0C1C0,P0001,E0011,A,A,2024-12-07,,,,1972-06,L001,F,2010-08-04,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324489,101B5C77B5A9F1FA6C38269976D0C1C0,P0001,E0011,A,A,2024-05-15,,,,1972-06,L001,F,2010-08-04,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324490,D98D861A97F750C797606860D4BE78E1,P0001,E0011,A,A,2024-05-29,,,,1954-06,L001,M,2012-09-03,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324491,CABC41FD5A768F6C022DD66617960E07,P0001,E0011,A,A,2024-05-22,,,,1949-10,L001,M,2012-05-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324492,56F460F4577F0189FB8387CBD7844398,P0001,E0011,A,A,2024-06-06,,,,1969-03,L148,F,2011-08-04,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324493,9E1C19A68D59F5D88B391FF95D2169E0,P0001,E0011,A,A,2024-05-09,,,,1953-10,L001,M,2011-03-22,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324494,B2D7BBEDCDFD8FA653F75BF605191A4E,P0001,E0011,A,A,2024-06-24,,,,1971-01,L019,F,2011-02-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324495,D109C54D0D7B2FE208FAA78609D37D07,P0001,E0011,A,A,2024-05-23,,,,1954-09,L001,M,2010-07-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324496,182056CD0DB32F5B670AC86B2D92DD4B,P0001,E0011,A,A,2024-05-20,,,,1964-03,L001,M,2010-06-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324497,5FA81E4A363C6871A48E85B93C80166C,P0001,E0011,A,A,2024-07-03,,,,1968-08,L001,M,2006-04-14,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324498,AFC9292CC2FCD11E7CC446FBC6D7AE57,P0001,E0011,A,A,2024-08-08,,,,1990-03,L055,M,2017-04-26,7.0,90.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324499,294E746BBC1F1CE297BC6961A717D31E,P0001,E0011,A,A,2024-07-23,,,,1990-06,L001,F,2024-07-23,7.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324500,1E4A8E310E6E3EACB84F5526E891CD9E,P0001,E0011,A,A,2024-06-16,,,,1986-07,L001,F,2010-11-05,4.0,,,,,,,,,,,,,,,,,1.0,1.0,P0
324501,1E4A8E310E6E3EACB84F5526E891CD9E,P0001,E0011,A,A,2024-09-17,,,,1986-07,L001,F,2010-11-05,4.0,,,,,,,,,,,,,,,,,1.0,1.0,P0
324502,A78C1ECE7BB8152F994CC2A83A09714D,P0001,E0011,A,A,2024-10-27,,,,1951-10,L001,F,2011-01-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324503,A78C1ECE7BB8152F994CC2A83A09714D,P0001,E0011,A,A,2024-05-16,,,,1951-10,L001,F,2011-01-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324504,39ADE17FCDEF5F5B939E790BC3B72730,P0001,E0011,A,A,2024-06-03,,,,1984-11,L067,F,2018-02-05,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324505,66272AF52C75DAF15E428280B38EF66C,P0001,E0011,A,A,2024-04-16,,,,1986-11,L134,M,2024-04-16,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324506,8C3F3B612329CB8B1AD37FE34BD8DCFA,P0001,E0011,A,A,2024-11-09,,,,1991-11,L016,F,2021-08-05,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324507,FCFDE7AAC56208639F8D1AA8247AAE64,P0001,E0011,A,A,2024-05-09,,,,1957-07,L001,M,2011-12-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324508,CD997696AFD43B71EE2EF1C8EB65F5C0,P0001,E0011,A,A,2024-05-24,,,,1980-07,L002,M,2024-04-25,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324509,BCDEA40CC9C958621E6D220D31A86ABA,P0001,E0011,A,A,2024-11-19,,,,1969-07,L001,F,2011-01-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324510,BCDEA40CC9C958621E6D220D31A86ABA,P0001,E0011,A,A,2024-11-13,,,,1969-07,L001,F,2011-01-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324511,BCDEA40CC9C958621E6D220D31A86ABA,P0001,E0011,A,A,2024-11-12,,,,1969-07,L001,F,2011-01-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324512,E8DA24732C131F7E3D02C703AAA299E8,P0001,E0011,A,A,2024-01-04,,,,1978-07,L001,F,2013-01-08,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324513,95888218CF6BBD8E54D41FEF415EEC12,P0001,E0011,A,A,2024-09-08,,,,1993-09,L001,M,2017-08-07,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324514,9A2DA737FFC7D92493E41650CF9778DC,P0001,E0011,A,A,2024-12-15,,,,1991-08,L001,F,2008-07-29,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324515,839DB2FDD71DF0A8171F6000DFC3AE01,P0001,E0011,A,A,2024-05-05,,,,1989-09,L028,F,2012-02-14,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324516,839DB2FDD71DF0A8171F6000DFC3AE01,P0001,E0011,A,A,2024-05-10,,,,1989-09,L028,F,2012-02-14,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324517,F8B5643213BEB0983A91394A80021987,P0001,E0011,A,A,2024-10-23,,,,1983-08,L001,M,2011-01-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324518,EB7974706F29150FF009D436AB22ABA6,P0001,E0011,A,A,2024-10-30,,,,2006-06,L201,F,2024-10-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324519,A8E61E4B131ED246CDE79C535E765873,P0001,E0011,A,A,2024-10-24,,,,1982-06,L001,F,2010-10-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324520,59842ECEF1F9E48DD0C060DCF9C0201E,P0001,E0011,A,A,2024-12-14,,,,1993-06,L001,F,2011-07-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324521,846E9BE3A71126931BC6B1F13574C8D8,P0001,E0011,A,A,2024-10-31,,,,1991-06,L001,F,2012-02-09,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324522,94077095662C87574B576F8A683D750D,P0001,E0011,A,A,2024-11-04,,,,1989-05,L001,M,2013-03-27,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324523,37F16133EC6A92A194AF531BE761C965,P0001,E0011,A,A,2024-11-29,,,,1996-09,L001,M,2019-10-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324524,F5EAE859469DB72D8129DCB71D694C29,P0001,E0011,A,A,2024-11-13,,,,1964-11,L051,M,2010-10-28,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324525,4F773BDF9E5253BB09F95FBFC7CEDBFA,P0001,E0011,A,A,2024-11-19,,,,1993-05,L067,M,2024-11-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324526,E7D1A3C0FFE640581336D734F77C7258,P0001,E0011,A,A,2024-08-25,,,,1960-12,L001,F,2012-05-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324527,D01C36E396FAD1A389859C9B34682E09,P0001,E0011,A,A,2024-08-15,,,,1996-11,L018,F,2022-03-04,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324528,9B8865287E207B4EEE870A362D841CD8,P0001,E0011,A,A,2024-09-27,,,,1963-04,L001,F,2010-08-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324529,9B8865287E207B4EEE870A362D841CD8,P0001,E0011,A,A,2024-09-23,,,,1963-04,L001,F,2010-08-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324530,3967A4307420C0FB0EEE4B9220103664,P0001,E0011,A,A,2024-04-29,,,,1985-11,L001,M,2011-10-17,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324531,2D80BA5A967E8894E15806D982BD8A0E,P0001,E0011,A,A,2024-09-27,,,,1990-08,L005,F,2023-11-28,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324532,2D80BA5A967E8894E15806D982BD8A0E,P0001,E0011,A,A,2024-10-11,,,,1990-08,L005,F,2023-11-28,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324533,C87CE0D0E938C5630E3B4C0710219772,P0001,E0011,A,A,2024-08-07,,,,1962-08,L001,F,2011-10-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324534,9CD9EAAB60053746D136B8F93664E897,P0001,E0011,A,A,2024-12-17,,,,1989-01,L001,F,2011-07-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324535,9CD9EAAB60053746D136B8F93664E897,P0001,E0011,A,A,2024-11-02,,,,1989-01,L001,F,2011-07-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324536,9CD9EAAB60053746D136B8F93664E897,P0001,E0011,A,A,2024-11-26,,,,1989-01,L001,F,2011-07-11,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324537,F38EDD6F8DC6BB38DABCE946D52F5432,P0001,E0011,A,A,2024-12-02,,,,2001-02,L001,M,2024-12-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324538,7CA5FF0033BE4721D15BD3F952BB2FFE,P0001,E0011,A,A,2024-09-29,,,,1949-02,L001,M,2012-08-20,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324539,7E9642BEA0D7A0B7313EB32BF0C62300,P0001,E0011,A,A,2024-11-26,,,,1959-07,L001,F,2012-01-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324540,1DFE257ABA8B5B9164672FEB3F6CFCF8,P0001,E0011,A,A,2024-09-03,,,,1983-03,L003,F,2011-06-15,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324541,33B49FCD725AB4B769C023B837710C27,P0001,E0011,A,A,2024-11-12,,,,1985-10,L003,F,2011-05-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324542,33B49FCD725AB4B769C023B837710C27,P0001,E0011,A,A,2024-08-31,,,,1985-10,L003,F,2011-05-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324543,CBBEB741ADCE0003FA183B373A46B307,P0001,E0011,A,A,2024-08-14,,,,1969-06,L001,F,2010-08-12,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324544,5AA9BDB4A3243E05A149EF1B34EA964F,P0001,E0011,A,A,2024-12-20,,,,1954-04,L001,M,2006-06-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324545,81ADDF905B22D043398F81FCCEAAC649,P0001,E0011,A,A,2024-11-06,,,,1970-07,L028,M,2014-12-22,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324546,C3B863E7142D0AE7BE85438A086CB851,P0001,E0011,A,A,2024-11-21,,,,1964-02,L001,M,2010-04-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324547,FF95FDADE51638EF5E24FE717F9BCFC3,P0001,E0011,A,A,2024-09-24,,,,1967-12,L219,M,2024-09-24,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324548,7B84F2DF2CECABEE9135D7B5FE8B3442,P0001,E0011,A,A,2024-09-24,,,,1951-02,L001,F,2012-08-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324549,2A7F5DF2B33C4857B3751496C7E923B5,P0001,E0011,A,A,2024-06-24,,,,1987-04,L001,F,2020-04-17,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324550,86426359930E4AD207FC0F1E77DF771B,P0001,E0011,A,A,2024-12-12,,,,1982-03,L001,M,2011-01-07,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324551,451E89B9935366D180DF5CF1B00B37DF,P0001,E0011,A,A,2024-11-20,,,,1993-01,L001,F,2016-03-01,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324552,54EFA9C5CF8BB6BAC557D624F629A8A3,P0001,E0011,A,A,2024-12-29,,,,2005-11,L002,F,2024-11-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324553,54EFA9C5CF8BB6BAC557D624F629A8A3,P0001,E0011,A,A,2024-12-25,,,,2005-11,L002,F,2024-11-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324554,54EFA9C5CF8BB6BAC557D624F629A8A3,P0001,E0011,A,A,2024-11-18,,,,2005-11,L002,F,2024-11-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324555,54EFA9C5CF8BB6BAC557D624F629A8A3,P0001,E0011,A,A,2024-12-14,,,,2005-11,L002,F,2024-11-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324556,BACB6B297F0CC3514BBEB8A5DA3D7B50,P0001,E0011,A,A,2024-12-02,,,,1994-09,L001,M,2018-04-19,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324557,3B2C6BB2CC0BD19CB6B2F7D2425C40AB,P0001,E0011,A,A,2024-11-04,,,,1959-03,L001,M,2006-06-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324558,9CBC92EB9781DF8A69E6B37B13804C07,P0001,E0011,A,A,2024-10-24,,,,1984-11,L003,M,2013-06-03,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324559,D7118A378B2C499AB95434C28805430E,P0001,E0011,A,A,2024-12-29,,,,2005-04,L299,F,2024-10-25,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324560,D7118A378B2C499AB95434C28805430E,P0001,E0011,A,A,2024-10-25,,,,2005-04,L299,F,2024-10-25,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324561,2EDF8B1FCF01B75E1983F2880579DFC1,P0001,E0011,A,A,2024-12-23,,,,1982-04,L001,M,2024-10-30,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324562,3A27C46C940DFEC3F70C01F919898436,P0001,E0011,A,A,2024-09-23,,,,1988-08,L001,F,2011-05-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324563,8228EFD13BED4AEDE9FF4524DAB7843A,P0001,E0011,A,A,2024-09-19,,,,1972-12,L019,M,2010-10-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324564,8A6493B36B0FFEEE4498D4F7B310319A,P0001,E0011,A,A,2024-11-01,,,,1961-02,L001,F,2011-02-16,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324565,E942ACB04E464EBF8E6AC12108817352,P0001,E0011,A,A,2024-10-22,,,,2002-03,L078,F,2021-02-19,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324566,A21093669EE67473E55CD2D912527DBE,P0001,E0011,A,A,2024-10-14,,,,1988-03,L074,M,2018-11-09,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324567,DE98CD100DCF60A86DF999724A2A5412,P0001,E0011,A,A,2024-10-23,,,,1984-10,L039,F,2011-06-16,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324568,A697FB40A66EED2E3C99680B31CC4F9D,P0001,E0011,A,A,2024-10-23,,,,1991-07,L148,F,2015-05-06,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324569,79C025D4E9794EB285245ED5D921D257,P0001,E0011,A,A,2024-10-15,,,,1964-09,L011,M,2013-08-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324570,7B6C111FA234E710518D896C810E5D35,P0001,E0011,A,A,2024-10-16,,,,1966-01,L289,F,2010-10-13,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324571,1A94EE3727B9BB7742220B639519FFC9,P0001,E0011,A,A,2024-10-28,,,,1968-01,L001,M,2006-06-26,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324572,21A9543450E1A2A50CA7B798CE4C9FB9,P0002,E0011,A,A,2024-09-13,,,,1982-10,L074,M,2024-09-13,7.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324573,143A75AC92F6F9950B05D0FE7739DA76,P0002,E0011,A,A,2024-07-27,,,,1973-05,L001,F,2011-12-28,4.0,90.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324574,0AFD58910171F0B083E1168C01E2017D,P0002,E0011,A,A,2024-06-14,,,,1966-07,L001,M,2010-09-24,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324575,2BDD73236BE2CC42BF5C525F18613529,P0001,E0011,A,A,2024-11-29,,,,1983-03,L001,F,2010-09-28,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324576,AD2337280F98B3D69F8D03C322CDAAD8,P0001,E0011,A,A,2024-10-05,,,,1994-04,L001,F,2017-05-11,3.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324577,66F44ACDCB3E8D59B6F77917B7B346F8,P0001,E0011,A,A,2024-10-23,,,,1975-08,L001,F,2010-10-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324578,DB8E57D84A67C56E38D5778A621A8BEF,P0001,E0011,A,A,2024-09-25,,,,1982-05,L001,F,2013-01-31,2.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324579,F8BE1734D1BB8FBF477B0B3F6703CA42,P0002,E0011,A,A,2024-03-02,,,,1973-09,L001,M,2020-04-28,3.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324580,2F03E6B2CB76560CA4D52E651ACFBC72,P0002,E0011,A,A,2024-01-29,,,,1985-07,L225,F,2010-07-07,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324581,98521E23783FE03C2DAB20F20C052D41,P0002,E0011,A,A,2024-03-02,,,,1974-03,L233,M,2015-11-04,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324582,292426DA5F767FA6DBA93B58B220A791,P0002,E0011,A,A,2024-01-04,,,,1981-02,L001,F,2011-02-21,3.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324583,D62BB2F8BC4C14CA03D9DE8AC6E28FAD,P0001,E0011,A,A,2024-09-27,,,,2001-12,L021,F,2024-09-27,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324584,08FAC64766101101EC48DDDD807EF3B2,P0001,E0011,A,A,2024-10-05,,,,1981-11,L021,M,2010-05-18,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324585,64B55F90C705505CC59DC80838C7F726,P0001,E0011,A,A,2024-11-19,,,,1995-09,L011,M,2015-01-21,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324586,5451A9C5C213B067104038244496DC10,P0001,E0011,A,A,2024-11-29,,,,1985-11,L003,F,2011-07-14,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324587,C8B01E76627DF1ABFDC3AAC2349D3BE6,P0001,E0011,A,A,2024-12-15,,,,1951-01,L001,F,2010-06-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324588,DAF03035B58D8E4780ED2583E0595DEB,P0001,E0011,A,A,2024-12-26,,,,1979-02,L041,F,2012-06-11,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324589,DAF03035B58D8E4780ED2583E0595DEB,P0001,E0011,A,A,2024-12-28,,,,1979-02,L041,F,2012-06-11,7.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324590,CBF00C62DF1B3ABFCA87E134ACA9321F,P0001,E0011,A,A,2024-12-24,,,,1988-04,L048,F,2019-05-14,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324591,45BC861D87BB229A11C9BAEDD6FCC7F3,P0001,E0011,A,A,2024-12-19,,,,1963-10,L001,F,2011-12-07,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324592,64C2AE3C851BF4670C632F24872EAF9C,P0001,E0011,A,A,2024-09-04,,,,1996-04,L001,M,2020-09-24,3.0,10.0,,,,,,,,,,,,,,,,1.0,1.0,P0
324593,AB7BD4AA229C164AB585DB60EC01F636,P0002,E0011,A,A,2024-03-30,,,,1970-09,L001,F,2007-02-08,4.0,20.0,,,,,,,,,,,,,,,,2.0,2.0,P1
324594,2FF5E52A223304D4ED80B3CCA7CFF2CA,P0001,E0011,A,A,2024-01-10,,,,1982-10,L028,M,2023-08-02,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324595,0E1B0E738F4E9CF4C43E9B9897A29C81,P0001,E0011,A,A,2024-08-14,,,,1995-01,L211,M,2023-08-23,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324596,01E4405B94A8B6C17FC5B5AA13A37732,P0001,E0011,A,A,2024-09-11,,,,1967-04,L028,M,2016-08-08,,,,,,,,,,,,,,,,,,1.0,1.0,P0
324597,942F3F269A081F485FA9DBB6E9D01DFD,P0001,E0011,A,A,2024-10-31,,,,1949-04,L001,F,2006-03-17,,,,,,,,,,,,,,,,,,1.0,1.0,P0
