,cust_no,prod_id,event_id,event_type,event_level,event_date,event_term,event_rate,event_amt,birth_ym,loc_cd,gender,init_dt,edu_bg,marriage_situ_cd,D_interval_level,D_deposit_type1,D_deposit_type2,C_credit_level,C_credit_amt_cd,C_credit_type1,C_credit_type2,C_new_flag,N_channel_type,N_channel_type2,A_frtn_type,A_fr_period_type,A_fr_prod_attr,A_fr_prod_type,A_fr_risk_level,P_pay_type1,P_pay_type2,first_cluster_id
337182,D0C5056427A413777BB23F8B34699864,A0155,E0015,A,A,2024-09-27,,,,1970-12,L005,F,2011-05-20,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337183,0C1A6661FAE1849A4B93DD1BFDA5260A,A0002,E0015,A,A,2024-11-21,,,,1956-02,L001,F,2011-04-07,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337184,A30B275A7D3FEC83E163B4BDF57DE985,A0034,E0015,A,A,2024-02-05,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337185,A30B275A7D3FEC83E163B4BDF57DE985,A0009,E0015,A,A,2024-11-06,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337186,A30B275A7D3FEC83E163B4BDF57DE985,A0113,E0015,A,A,2024-08-26,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337187,A30B275A7D3FEC83E163B4BDF57DE985,A0041,E0015,A,A,2024-02-05,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337188,A30B275A7D3FEC83E163B4BDF57DE985,A0013,E0015,A,A,2024-11-06,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337189,A30B275A7D3FEC83E163B4BDF57DE985,A0075,E0015,A,A,2024-02-05,,,,1978-05,L001,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337190,887D09D50285A8ECF6BF2F13AE3D9184,A0142,E0015,A,A,2024-01-17,,,,1955-12,L001,F,2011-05-09,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337191,CD3FE89588B6F621AA2FAA87FDD369E9,A0149,E0015,A,A,2024-02-01,,,,1955-11,L001,M,2010-11-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337192,CD3FE89588B6F621AA2FAA87FDD369E9,A0093,E0015,A,A,2024-02-01,,,,1955-11,L001,M,2010-11-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337193,2E63DD2BAB9273D9B8390C07FF97470A,A0008,E0015,A,A,2024-12-12,,,,1967-04,L001,F,2007-01-10,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337194,377812698D79C930CA058C61FEB4C9F9,A0149,E0015,A,A,2024-03-01,,,,1960-12,L001,F,2011-07-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337195,377812698D79C930CA058C61FEB4C9F9,A0150,E0015,A,A,2024-03-01,,,,1960-12,L001,F,2011-07-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337196,377812698D79C930CA058C61FEB4C9F9,A0070,E0015,A,A,2024-03-01,,,,1960-12,L001,F,2011-07-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337197,4BED3B8F7F297456845B4D65B65B9328,A0134,E0015,A,A,2024-06-24,,,,1951-01,L001,F,2008-09-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337198,AED26F8ED0EB171063A80A8EE871DF5F,A0141,E0015,A,A,2024-04-13,,,,1989-08,L003,F,2011-08-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
337199,AED26F8ED0EB171063A80A8EE871DF5F,A0149,E0015,A,A,2024-02-23,,,,1989-08,L003,F,2011-08-03,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337200,AED26F8ED0EB171063A80A8EE871DF5F,A0150,E0015,A,A,2024-02-23,,,,1989-08,L003,F,2011-08-03,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337201,AED26F8ED0EB171063A80A8EE871DF5F,A0132,E0015,A,A,2024-04-13,,,,1989-08,L003,F,2011-08-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
337202,AED26F8ED0EB171063A80A8EE871DF5F,A0147,E0015,A,A,2024-02-23,,,,1989-08,L003,F,2011-08-03,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337203,B0B5C4D4239CBF92602009BBFE3F7004,A0158,E0015,A,A,2024-01-04,,,,1994-02,L005,F,2021-08-18,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337204,B0B5C4D4239CBF92602009BBFE3F7004,A0159,E0015,A,A,2024-01-04,,,,1994-02,L005,F,2021-08-18,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337205,E01910B7BCE3E05AC61369A7F3E842FF,A0107,E0015,A,A,2024-10-12,,,,1963-01,L003,F,2010-12-13,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337206,3C4011701E9CA9CFC7472FCCEC4FC6D0,A0150,E0015,A,A,2024-05-14,,,,1973-10,L042,F,2011-04-14,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337207,3C4011701E9CA9CFC7472FCCEC4FC6D0,A0157,E0015,A,A,2024-09-17,,,,1973-10,L042,F,2011-04-14,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337208,3C4011701E9CA9CFC7472FCCEC4FC6D0,A0112,E0015,A,A,2024-10-15,,,,1973-10,L042,F,2011-04-14,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337209,3C4011701E9CA9CFC7472FCCEC4FC6D0,A0016,E0015,A,A,2024-05-14,,,,1973-10,L042,F,2011-04-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337210,522F8C13604CAAF27E358D09F9B110FA,A0055,E0015,A,A,2024-11-28,,,,1971-06,L001,F,2014-10-28,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337211,E5CEDAA7834D86FEA38477B6E93B02CA,A0051,E0015,A,A,2024-03-15,,,,1961-03,L001,M,2010-11-23,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337212,73324D280A46C3821BC7659B71C9F940,A0118,E0015,A,A,2024-11-25,,,,1954-11,L001,M,2009-06-14,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337213,7C2A739FBCF3F20DED5ABD865062C18C,A0113,E0015,A,A,2024-11-12,,,,1972-10,L021,F,2011-07-05,3.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337214,F5D73313006E2EBE7323E146FC574E50,A0151,E0015,A,A,2024-09-18,,,,1999-08,L001,F,2021-10-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337215,F5D73313006E2EBE7323E146FC574E50,A0150,E0015,A,A,2024-09-18,,,,1999-08,L001,F,2021-10-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337216,F5D73313006E2EBE7323E146FC574E50,A0148,E0015,A,A,2024-09-18,,,,1999-08,L001,F,2021-10-15,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337217,E3E60A41419BC65A9E7130F43A3F80BC,A0013,E0015,A,A,2024-11-08,,,,1955-07,L001,F,2011-03-30,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337218,8D91B15F59740D5AECB1EA099263A923,A0066,E0015,A,A,2024-10-20,,,,1974-09,L001,M,2011-07-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337219,8D91B15F59740D5AECB1EA099263A923,A0078,E0015,A,A,2024-10-20,,,,1974-09,L001,M,2011-07-15,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337220,8650C73793383DC939999E98A6F50383,A0008,E0015,A,A,2024-12-17,,,,1961-03,L001,F,2011-10-31,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337221,52D74AF8CB208AE75CCBD8FF0FB98E5B,A0149,E0015,A,A,2024-02-21,,,,1957-01,L001,F,2012-08-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337222,52D74AF8CB208AE75CCBD8FF0FB98E5B,A0102,E0015,A,A,2024-02-21,,,,1957-01,L001,F,2012-08-06,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337223,5704DF74BB566196166E2AC5594665E7,A0100,E0015,A,A,2024-07-12,,,,1953-06,L001,M,2011-12-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337224,342C2D100A6025632C5CF99908248165,A0098,E0015,A,A,2024-11-26,,,,1960-09,L001,F,2012-01-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337225,4FAD84A59E887EE467607B04C3333B9A,A0120,E0015,A,A,2024-04-28,,,,1954-06,L001,M,2010-09-30,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337226,34BB32873E78F0CDF277F7B269A6028F,A0002,E0015,A,A,2024-11-18,,,,1965-06,L001,F,2011-07-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337227,34BB32873E78F0CDF277F7B269A6028F,A0011,E0015,A,A,2024-11-18,,,,1965-06,L001,F,2011-07-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337228,DDB4AE204DE543794212657A447C28BE,A0151,E0015,A,A,2024-03-11,,,,1980-04,L001,F,2007-06-05,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337229,DDB4AE204DE543794212657A447C28BE,A0001,E0015,A,A,2024-02-27,,,,1980-04,L001,F,2007-06-05,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337230,F2C7DDC81D756FF27E2A0F7078633667,A0158,E0015,A,A,2024-04-29,,,,1953-11,L001,M,2011-12-27,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337231,F66206B5E00F7AFBBEDD715141129287,A0095,E0015,A,A,2024-05-17,,,,1985-09,L021,F,2010-06-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337232,0CF774969A21058AE07271C1CC29B4B4,A0009,E0015,A,A,2024-12-08,,,,1991-05,L001,F,2013-01-25,3.0,10.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337233,AEE4BA0C0123A875549D3C1AFC39F402,A0150,E0015,A,A,2024-12-17,,,,1954-10,L001,F,2011-05-12,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337234,AE64480D4756D524AEC6A4CF33389CF3,A0148,E0015,A,A,2024-02-26,,,,1993-01,L022,M,2022-02-22,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337235,678CEBC84E1CD0448F91FC2E68F2133C,A0102,E0015,A,A,2024-02-22,,,,1978-01,L003,F,2010-11-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337236,DCDDFD74F26FA337B07E9A8BEFF6691C,A0012,E0015,A,A,2024-11-28,,,,1949-12,L001,M,2012-04-20,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337237,02B23E6E4813764CBE2EAC4656358745,A0117,E0015,A,A,2024-02-19,,,,1952-02,L001,F,2012-09-03,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337238,8E8E793F6312738387C8F394BB82E913,A0150,E0015,A,A,2024-03-21,,,,1972-03,L001,F,2011-08-18,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337239,B3FF1FC57FA8C5127918ACC7EB945D9D,A0110,E0015,A,A,2024-11-20,,,,1953-08,L001,F,2011-08-03,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337240,5D89D050A44AEA4D598C30E07FF22437,A0102,E0015,A,A,2024-02-26,,,,1967-07,L001,F,2011-01-26,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337241,5D89D050A44AEA4D598C30E07FF22437,A0080,E0015,A,A,2024-02-26,,,,1967-07,L001,F,2011-01-26,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337242,1D6879E4BC3E8221E540F13ADC3E9DB8,A0009,E0015,A,A,2024-12-05,,,,1953-10,L001,M,2009-10-13,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337243,CDE4D2D2F817542A4EA280F3506C2401,A0150,E0015,A,A,2024-04-07,,,,1991-12,L001,F,2019-07-02,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337244,A8F8AA2AA7E9BE218213619C63287120,A0005,E0015,A,A,2024-11-14,,,,1953-10,L001,M,2006-06-06,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337245,7FA67668E7821D45B0D6F0FF754235E8,A0149,E0015,A,A,2024-03-05,,,,1964-09,L001,F,2011-01-05,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337246,CE2194A22C1EB3598D80681110852503,A0072,E0015,A,A,2024-12-25,,,,1960-10,L001,M,2011-04-08,3.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337247,F5BBF07FD5E6C0C8DDE9B9856FB2C1FB,A0151,E0015,A,A,2024-03-16,,,,1981-09,L183,F,2011-01-19,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337248,F5BBF07FD5E6C0C8DDE9B9856FB2C1FB,A0148,E0015,A,A,2024-03-16,,,,1981-09,L183,F,2011-01-19,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337249,20C8973F95A17C21CFB2BE4453CC954D,A0120,E0015,A,A,2024-04-28,,,,1962-03,L001,F,2012-05-21,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337250,8417FE8754F70DBE6B5E281BA016D003,A0009,E0015,A,A,2024-12-06,,,,1966-09,L001,F,2011-08-01,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337251,96B00B2E9384CD59CCFAF20A68207F7D,A0150,E0015,A,A,2024-02-09,,,,1962-09,L001,M,2011-08-23,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337252,70EE1AC441AA76CEF2EE1985B9CB4A39,A0074,E0015,A,A,2024-08-22,,,,1950-12,L001,F,2012-04-27,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337253,874ABF8B422A455F478AF25B5F65351E,A0133,E0015,A,A,2024-03-21,,,,1969-07,L001,F,2010-04-06,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337254,327CCC6BF84F749FC1B9D88B38DE82FF,A0120,E0015,A,A,2024-04-28,,,,1961-12,L001,F,2012-01-16,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337255,F4EAE3906D2BB9B37226CF7DF47D62B9,A0006,E0015,A,A,2024-12-20,,,,1958-12,L001,F,2011-12-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337256,5817A3681627BBE0AA5DBFE43CEF550B,A0033,E0015,A,A,2024-08-29,,,,1957-05,L001,F,2014-07-22,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337257,5817A3681627BBE0AA5DBFE43CEF550B,A0151,E0015,A,A,2024-08-29,,,,1957-05,L001,F,2014-07-22,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337258,461413A47368D29A38AEB81F3AB957CF,A0150,E0015,A,A,2024-06-25,,,,1988-10,L001,F,2011-03-07,4.0,20.0,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337259,141249D4FC25A6C94EE599D64CEA160C,A0008,E0015,A,A,2024-12-16,,,,1994-02,L001,F,2015-09-30,4.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337260,E9478276B92C24A85E0E0AA56BA59FAB,A0006,E0015,A,A,2024-12-19,,,,1949-07,L001,F,2010-08-31,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337261,7C42ED2F7CE06F7D3A5C4EE65E6181BD,A0008,E0015,A,A,2024-12-13,,,,1947-08,L001,M,2011-06-03,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337262,8AD6896D4F0981366A52EF503A2833DA,A0149,E0015,A,A,2024-12-10,,,,1948-01,L001,M,2012-05-04,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337263,8AD6896D4F0981366A52EF503A2833DA,A0147,E0015,A,A,2024-12-10,,,,1948-01,L001,M,2012-05-04,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337264,8AD6896D4F0981366A52EF503A2833DA,A0118,E0015,A,A,2024-12-10,,,,1948-01,L001,M,2012-05-04,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337265,E66C21D241095AF1ABFB79E8EDE2EDCC,A0013,E0015,A,A,2024-11-11,,,,1992-05,L024,M,2022-07-29,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337266,3685A3A2E8DDD50924AB3AC2321D8DCF,A0149,E0015,A,A,2024-08-28,,,,1944-08,L001,F,2012-02-20,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337267,3908DAAC943A1B83930528F026DB5ACC,A0075,E0015,A,A,2024-05-22,,,,1959-09,L001,F,2007-08-26,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337268,28492CB614B4615F8A4FBE81C62BD622,A0106,E0015,A,A,2024-09-26,,,,1973-01,L069,F,2010-08-23,4.0,20.0,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337269,D8FB14C0B12EF400402CF57E2D4075D3,A0051,E0015,A,A,2024-03-13,,,,1949-12,L001,F,2005-11-16,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337270,95C06469F2CC0F045F66545191F11322,A0136,E0015,A,A,2024-02-22,,,,1956-03,L001,F,2011-03-21,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
337271,95C06469F2CC0F045F66545191F11322,A0158,E0015,A,A,2024-02-22,,,,1956-03,L001,F,2011-03-21,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337272,95C06469F2CC0F045F66545191F11322,A0159,E0015,A,A,2024-02-22,,,,1956-03,L001,F,2011-03-21,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337273,95C06469F2CC0F045F66545191F11322,A0102,E0015,A,A,2024-02-22,,,,1956-03,L001,F,2011-03-21,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337274,C0DF9DE9113A4B71D2F825E648C13577,A0009,E0015,A,A,2024-12-05,,,,1978-08,L001,F,2010-08-11,4.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337275,C0DF9DE9113A4B71D2F825E648C13577,A0083,E0015,A,A,2024-06-05,,,,1978-08,L001,F,2010-08-11,4.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337276,55B3065CABC78C925AE76E09B26CC2F5,A0143,E0015,A,A,2024-02-07,,,,1963-09,L001,M,2010-07-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337277,58DF7ECD92D346649C2BE73B0EE120BA,A0113,E0015,A,A,2024-09-18,,,,1963-09,L001,M,2012-01-30,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337278,C16FA638CA91448E892A15DAED5D58D9,A0101,E0015,A,A,2024-01-27,,,,1996-05,L001,F,2017-03-16,3.0,10.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337279,D3BE78164CFD2F16EF97CF9A69F72D4F,A0102,E0015,A,A,2024-02-25,,,,1991-06,L001,M,2011-09-05,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337280,04509430AB8786670C24015B3B811E9D,A0147,E0015,A,A,2024-09-25,,,,1968-01,L001,F,2012-04-20,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337281,308A18873A334355B201F7DF723627B3,A0153,E0015,A,A,2024-12-09,,,,1953-03,L001,F,2008-04-14,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337282,308A18873A334355B201F7DF723627B3,A0009,E0015,A,A,2024-12-09,,,,1953-03,L001,F,2008-04-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337283,D03D18CD30369070110E5BB664B55F59,A0008,E0015,A,A,2024-12-13,,,,1952-03,L001,M,2011-07-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337284,2500ABE2B1037A5B4351E4EFF1301844,A0159,E0015,A,A,2024-02-04,,,,1956-09,L001,F,2010-05-06,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337285,AA6DCDF369BA96D05AADBA144335B2EA,A0010,E0015,A,A,2024-12-26,,,,1953-06,L001,M,2011-12-27,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337286,8B14E353E7E14BD96BDAA581D52B7C9A,A0136,E0015,A,A,2024-02-22,,,,1955-03,L001,F,2011-07-04,,,,,,,,,,,,,1.0,1.0,5.0,2.0,1.0,,,A3
337287,8B14E353E7E14BD96BDAA581D52B7C9A,A0129,E0015,A,A,2024-02-22,,,,1955-03,L001,F,2011-07-04,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337288,2DB12CE3D7B503E5BE66951C18C5B748,A0093,E0015,A,A,2024-01-31,,,,1957-08,L001,M,2017-08-07,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337289,80029857E275D58B920800D9CD8CE86A,A0008,E0015,A,A,2024-12-13,,,,1957-11,L001,M,2011-04-07,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337290,66F70A0E7257AABC09A53A54A1FCB0AD,A0104,E0015,A,A,2024-08-27,,,,1947-12,L001,M,2012-09-10,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337291,66F70A0E7257AABC09A53A54A1FCB0AD,A0074,E0015,A,A,2024-08-27,,,,1947-12,L001,M,2012-09-10,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337292,26B2C07D651FB04F6BF7E1FF2E6925E6,A0009,E0015,A,A,2024-12-06,,,,1960-05,L001,F,2010-06-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337293,7B61D3E5018ED1A2A0BF5A2ED86BB718,A0006,E0015,A,A,2024-12-21,,,,1965-12,L010,F,2020-02-29,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337294,E0ACB825971AC264D47086C71E121D13,A0053,E0015,A,A,2024-09-03,,,,1966-09,L021,F,2010-10-19,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337295,E0ACB825971AC264D47086C71E121D13,A0159,E0015,A,A,2024-01-02,,,,1966-09,L021,F,2010-10-19,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337296,E0ACB825971AC264D47086C71E121D13,A0079,E0015,A,A,2024-09-03,,,,1966-09,L021,F,2010-10-19,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337297,B86984AAD7CAF22C46BBD2C29A98E605,A0113,E0015,A,A,2024-10-23,,,,1973-02,L001,F,2010-09-06,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337298,37DDBC2227DEDFB1BA46B5D898403749,A0142,E0015,A,A,2024-01-10,,,,1957-01,L001,M,2011-06-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337299,37DDBC2227DEDFB1BA46B5D898403749,A0008,E0015,A,A,2024-12-15,,,,1957-01,L001,M,2011-06-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337300,9A0B3DEDA23B0EBE5F9D21405F0AF99F,A0148,E0015,A,A,2024-04-15,,,,1964-10,L001,M,2007-04-02,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337301,9A0B3DEDA23B0EBE5F9D21405F0AF99F,A0149,E0015,A,A,2024-04-15,,,,1964-10,L001,M,2007-04-02,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337302,9A0B3DEDA23B0EBE5F9D21405F0AF99F,A0150,E0015,A,A,2024-04-15,,,,1964-10,L001,M,2007-04-02,,,,,,,,,,,,,1.0,3.0,3.0,0.0,2.0,,,A0
337303,921FEED8E60C834089B97F0A55A43AE2,A0006,E0015,A,A,2024-12-19,,,,1953-08,L001,F,2008-09-18,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337304,2FC8F7195AF07592FE34F7E550DB19D2,A0100,E0015,A,A,2024-07-11,,,,1948-07,L001,M,2010-11-05,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337305,5AE491466F0C562BF90DC9C4A5EED6CD,A0051,E0015,A,A,2024-03-18,,,,1955-12,L001,F,2010-11-03,0.0,20.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337306,38452146C2105CBA736153B270E6E476,A0008,E0015,A,A,2024-12-13,,,,1972-12,L139,F,2010-11-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337307,38452146C2105CBA736153B270E6E476,A0006,E0015,A,A,2024-12-13,,,,1972-12,L139,F,2010-11-14,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337308,5C7FD7FCC6FE2305117A5480081EF714,A0008,E0015,A,A,2024-12-16,,,,1971-09,L001,F,2010-09-19,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337309,F9450A4D045C1D6C69139ECC15B5B55D,A0106,E0015,A,A,2024-09-23,,,,1981-07,L001,M,2005-10-28,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337310,3ACD7519A46C85EE7F588D8BCC085A4A,A0002,E0015,A,A,2024-11-25,,,,1951-01,L001,M,2010-11-08,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337311,180A93EC4DE22DA283E456DC162CD6B6,A0008,E0015,A,A,2024-12-16,,,,1953-08,L001,F,2007-11-20,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337312,E8E5D9ABA20BAAA3B1E18F570A858231,A0107,E0015,A,A,2024-04-16,,,,1948-07,L001,M,2006-06-23,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337313,E8E5D9ABA20BAAA3B1E18F570A858231,A0158,E0015,A,A,2024-04-16,,,,1948-07,L001,M,2006-06-23,,,,,,,,,,,,,1.0,2.0,1.0,0.0,1.0,,,A2
337314,F6B9074EF5DE0F79508EB53BECCC8ED0,A0101,E0015,A,A,2024-01-27,,,,1973-07,L001,F,2011-02-21,,,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
337315,E0863A5B8765FB921E00879A11D4DF39,A0004,E0015,A,A,2024-12-13,,,,1956-10,L001,M,2007-02-28,5.0,90.0,,,,,,,,,,,1.0,1.0,5.0,2.0,2.0,,,A1
