cust_no,rank,prod_id,score2
C0008159,5,D0049,0.023702938079086525
C0008162,1,P00414,0.15970981641590562
C0008162,2,P00369,0.15970981641590562
C0008162,3,D0068,0.023702938079086525
C0008162,4,D0060,0.023702938079086525
C0008162,5,D0045,0.023702938079086525
C0008165,1,P00325,0.15970981641590562
C0008165,2,D0008,0.023702938079086525
C0008165,3,D0092,0.023702938079086525
C0008165,4,D0068,0.023702938079086525
C0008165,5,D0033,0.023702938079086525
C0008166,1,D0099,0.023702938079086525
C0008166,2,D0064,0.023702938079086525
C0008166,3,D0001,0.023702938079086525
C0008166,4,D0041,0.023702938079086525
C0008166,5,D0062,0.023702938079086525
C0008172,1,D0068,0.023702938079086525
C0008172,2,D0044,0.023702938079086525
C0008172,3,D0088,0.023702938079086525
C0008172,4,D0046,0.023702938079086525
C0008172,5,D0072,0.023702938079086525
C0008179,1,P00042,0.15970981641590562
C0008179,2,D0062,0.023702938079086525
C0008179,3,D0082,0.023702938079086525
C0008179,4,D0010,0.023702938079086525
C0008179,5,D0057,0.023702938079086525
C0008181,1,D0085,0.023702938079086525
C0008181,2,D0057,0.023702938079086525
C0008181,3,D0050,0.023702938079086525
C0008181,4,D0042,0.023702938079086525
C0008181,5,D0056,0.023702938079086525
C0008183,1,D0098,0.023702938079086525
C0008183,2,D0057,0.023702938079086525
C0008183,3,D0026,0.023702938079086525
C0008183,4,D0019,0.023702938079086525
C0008183,5,D0079,0.023702938079086525
C0008188,1,D0009,0.023702938079086525
C0008188,2,D0028,0.023702938079086525
C0008188,3,D0061,0.023702938079086525
C0008188,4,D0027,0.023702938079086525
C0008188,5,D0041,0.023702938079086525
C0008189,1,D0077,0.023702938079086525
C0008189,2,D0045,0.023702938079086525
C0008189,3,D0097,0.023702938079086525
C0008189,4,D0021,0.023702938079086525
C0008189,5,D0054,0.023702938079086525
C0008197,1,P00497,0.15970981641590562
C0008197,2,D0087,0.023702938079086525
C0008197,3,D0058,0.023702938079086525
C0008197,4,D0066,0.023702938079086525
C0008197,5,D0052,0.023702938079086525
C0008198,1,D0045,0.023702938079086525
C0008198,2,D0061,0.023702938079086525
C0008198,3,D0015,0.023702938079086525
C0008198,4,D0011,0.023702938079086525
C0008198,5,D0060,0.023702938079086525
C0008212,1,P00004,0.15970981641590562
C0008212,2,P00083,0.15970981641590562
C0008212,3,D0091,0.023702938079086525
C0008212,4,D0041,0.023702938079086525
C0008212,5,D0037,0.023702938079086525
C0008214,1,D0019,0.023702938079086525
C0008214,2,D0076,0.023702938079086525
C0008214,3,D0077,0.023702938079086525
C0008214,4,D0029,0.023702938079086525
C0008214,5,D0045,0.023702938079086525
C0008228,1,P00481,0.15970981641590562
C0008228,2,D0099,0.023702938079086525
C0008228,3,D0087,0.023702938079086525
C0008228,4,D0074,0.023702938079086525
C0008228,5,D0071,0.023702938079086525
C0008239,1,P00031,0.15970981641590562
C0008239,2,D0043,0.023702938079086525
C0008239,3,D0027,0.023702938079086525
C0008239,4,D0087,0.023702938079086525
C0008239,5,D0009,0.023702938079086525
C0008240,1,P00228,0.15970981641590562
C0008240,2,P00214,0.15970981641590562
C0008240,3,P00146,0.15970981641590562
C0008240,4,D0089,0.023702938079086525
C0008240,5,D0025,0.023702938079086525
C0008242,1,D0042,0.023702938079086525
C0008242,2,D0058,0.023702938079086525
C0008242,3,D0081,0.023702938079086525
C0008242,4,D0068,0.023702938079086525
C0008242,5,D0019,0.023702938079086525
C0008243,1,P00356,0.15970981641590562
C0008243,2,D0093,0.023702938079086525
C0008243,3,D0033,0.023702938079086525
C0008243,4,D0073,0.023702938079086525
C0008243,5,D0049,0.023702938079086525
C0008247,1,P00273,0.15970981641590562
C0008247,2,P00499,0.15970981641590562
C0008247,3,P00346,0.15970981641590562
C0008247,4,D0003,0.023702938079086525
C0008247,5,D0059,0.023702938079086525
C0008249,1,P00420,0.15970981641590562
C0008249,2,D0035,0.023702938079086525
C0008249,3,D0014,0.023702938079086525
C0008249,4,D0070,0.023702938079086525
C0008249,5,D0006,0.023702938079086525
C0008252,1,P00276,0.15970981641590562
C0008252,2,D0043,0.023702938079086525
C0008252,3,D0092,0.023702938079086525
C0008252,4,D0028,0.023702938079086525
C0008252,5,D0074,0.023702938079086525
C0008273,1,D0093,0.023702938079086525
C0008273,2,D0055,0.023702938079086525
C0008273,3,D0082,0.023702938079086525
C0008273,4,D0089,0.023702938079086525
C0008273,5,D0003,0.023702938079086525
C0008280,1,P00290,0.15970981641590562
C0008280,2,P00002,0.15970981641590562
C0008280,3,P00408,0.15970981641590562
C0008280,4,D0003,0.023702938079086525
C0008280,5,D0032,0.023702938079086525
C0008288,1,D0091,0.023702938079086525
C0008288,2,D0100,0.023702938079086525
C0008288,3,D0061,0.023702938079086525
C0008288,4,D0071,0.023702938079086525
C0008288,5,D0036,0.023702938079086525
C0008293,1,P00068,0.15970981641590562
C0008293,2,P00026,0.15970981641590562
C0008293,3,D0006,0.023702938079086525
C0008293,4,D0036,0.023702938079086525
C0008293,5,D0056,0.023702938079086525
C0008301,1,D0056,0.023702938079086525
C0008301,2,D0028,0.023702938079086525
C0008301,3,D0072,0.023702938079086525
C0008301,4,D0040,0.023702938079086525
C0008301,5,D0058,0.023702938079086525
C0008304,1,D0043,0.023702938079086525
C0008304,2,D0029,0.023702938079086525
C0008304,3,D0009,0.023702938079086525
C0008304,4,D0086,0.023702938079086525
C0008304,5,D0085,0.023702938079086525
C0008311,1,D0009,0.023702938079086525
C0008311,2,D0021,0.023702938079086525
C0008311,3,D0057,0.023702938079086525
C0008311,4,D0040,0.023702938079086525
C0008311,5,D0096,0.023702938079086525
C0008318,1,P00265,0.15970981641590562
C0008318,2,P00131,0.15970981641590562
C0008318,3,D0080,0.023702938079086525
C0008318,4,D0016,0.023702938079086525
C0008318,5,D0054,0.023702938079086525
C0008320,1,D0097,0.023702938079086525
C0008320,2,D0094,0.023702938079086525
C0008320,3,D0080,0.023702938079086525
C0008320,4,D0046,0.023702938079086525
C0008320,5,D0071,0.023702938079086525
C0008324,1,D0023,0.023702938079086525
C0008324,2,D0036,0.023702938079086525
C0008324,3,D0100,0.023702938079086525
C0008324,4,D0082,0.023702938079086525
C0008324,5,D0019,0.023702938079086525
C0008328,1,P00383,0.15970981641590562
C0008328,2,D0043,0.023702938079086525
C0008328,3,D0053,0.023702938079086525
C0008328,4,D0064,0.023702938079086525
C0008328,5,D0074,0.023702938079086525
C0008332,1,D0053,0.023702938079086525
C0008332,2,D0088,0.023702938079086525
C0008332,3,D0082,0.023702938079086525
C0008332,4,D0044,0.023702938079086525
C0008332,5,D0026,0.023702938079086525
C0008338,1,P00117,0.15970981641590562
C0008338,2,P00141,0.15970981641590562
C0008338,3,P00271,0.15970981641590562
C0008338,4,D0010,0.023702938079086525
C0008338,5,D0047,0.023702938079086525
C0008349,1,P00273,0.15970981641590562
C0008349,2,P00140,0.15970981641590562
C0008349,3,D0024,0.023702938079086525
C0008349,4,D0017,0.023702938079086525
C0008349,5,D0062,0.023702938079086525
C0008350,1,P00273,0.15970981641590562
C0008350,2,P00457,0.15970981641590562
C0008350,3,D0066,0.023702938079086525
C0008350,4,D0045,0.023702938079086525
C0008350,5,D0086,0.023702938079086525
C0008352,1,D0008,0.023702938079086525
C0008352,2,D0089,0.023702938079086525
C0008352,3,D0055,0.023702938079086525
C0008352,4,D0012,0.023702938079086525
C0008352,5,D0076,0.023702938079086525
C0008353,1,D0075,0.023702938079086525
C0008353,2,D0095,0.023702938079086525
C0008353,3,D0038,0.023702938079086525
C0008353,4,D0008,0.023702938079086525
C0008353,5,D0027,0.023702938079086525
C0008356,1,D0081,0.023702938079086525
C0008356,2,D0077,0.023702938079086525
C0008356,3,D0024,0.023702938079086525
C0008356,4,D0007,0.023702938079086525
C0008356,5,D0069,0.023702938079086525
C0008360,1,D0075,0.023702938079086525
C0008360,2,D0100,0.023702938079086525
C0008360,3,D0041,0.023702938079086525
C0008360,4,D0028,0.023702938079086525
C0008360,5,D0007,0.023702938079086525
C0008361,1,P00251,0.15970981641590562
C0008361,2,D0075,0.023702938079086525
C0008361,3,D0090,0.023702938079086525
C0008361,4,D0080,0.023702938079086525
C0008361,5,D0082,0.023702938079086525
C0008362,1,P00447,0.15970981641590562
C0008362,2,D0084,0.023702938079086525
C0008362,3,D0011,0.023702938079086525
C0008362,4,D0090,0.023702938079086525
C0008362,5,D0091,0.023702938079086525
C0008366,1,D0080,0.023702938079086525
C0008366,2,D0046,0.023702938079086525
C0008366,3,D0099,0.023702938079086525
C0008366,4,D0083,0.023702938079086525
C0008366,5,D0086,0.023702938079086525
C0008367,1,D0023,0.023702938079086525
C0008367,2,D0002,0.023702938079086525
C0008367,3,D0099,0.023702938079086525
C0008367,4,D0047,0.023702938079086525
C0008367,5,D0010,0.023702938079086525
C0008375,1,P00350,0.15970981641590562
C0008375,2,P00407,0.15970981641590562
C0008375,3,P00316,0.15970981641590562
C0008375,4,D0014,0.023702938079086525
C0008375,5,D0030,0.023702938079086525
C0008381,1,D0065,0.023702938079086525
C0008381,2,D0020,0.023702938079086525
C0008381,3,D0045,0.023702938079086525
C0008381,4,D0036,0.023702938079086525
C0008381,5,D0004,0.023702938079086525
C0008388,1,P00256,0.15970981641590562
C0008388,2,D0096,0.023702938079086525
C0008388,3,D0097,0.023702938079086525
C0008388,4,D0026,0.023702938079086525
C0008388,5,D0084,0.023702938079086525
C0008404,1,P00467,0.15970981641590562
C0008404,2,D0006,0.023702938079086525
C0008404,3,D0008,0.023702938079086525
C0008404,4,D0026,0.023702938079086525
C0008404,5,D0028,0.023702938079086525
C0008410,1,P00346,0.15970981641590562
C0008410,2,D0070,0.023702938079086525
C0008410,3,D0063,0.023702938079086525
C0008410,4,D0078,0.023702938079086525
C0008410,5,D0093,0.023702938079086525
C0008417,1,D0048,0.023702938079086525
C0008417,2,D0083,0.023702938079086525
C0008417,3,D0097,0.023702938079086525
C0008417,4,D0071,0.023702938079086525
C0008417,5,D0059,0.023702938079086525
C0008426,1,P00372,0.15970981641590562
C0008426,2,D0095,0.023702938079086525
C0008426,3,D0064,0.023702938079086525
C0008426,4,D0028,0.023702938079086525
C0008426,5,D0029,0.023702938079086525
C0008427,1,P00061,0.15970981641590562
C0008427,2,D0079,0.023702938079086525
C0008427,3,D0083,0.023702938079086525
C0008427,4,D0015,0.023702938079086525
C0008427,5,D0033,0.023702938079086525
C0008440,1,D0054,0.023702938079086525
C0008440,2,D0049,0.023702938079086525
C0008440,3,D0080,0.023702938079086525
C0008440,4,D0002,0.023702938079086525
C0008440,5,D0069,0.023702938079086525
C0008443,1,P00116,0.15970981641590562
C0008443,2,D0069,0.023702938079086525
C0008443,3,D0041,0.023702938079086525
C0008443,4,D0095,0.023702938079086525
C0008443,5,D0078,0.023702938079086525
C0008452,1,P00388,0.15970981641590562
C0008452,2,P00347,0.15970981641590562
C0008452,3,P00473,0.15970981641590562
C0008452,4,P00098,0.15970981641590562
C0008452,5,D0052,0.023702938079086525
C0008454,1,D0012,0.023702938079086525
C0008454,2,D0013,0.023702938079086525
C0008454,3,D0094,0.023702938079086525
C0008454,4,D0044,0.023702938079086525
C0008454,5,D0050,0.023702938079086525
C0008467,1,P00173,0.15970981641590562
C0008467,2,D0041,0.023702938079086525
C0008467,3,D0061,0.023702938079086525
C0008467,4,D0095,0.023702938079086525
C0008467,5,D0055,0.023702938079086525
C0008475,1,D0073,0.023702938079086525
C0008475,2,D0015,0.023702938079086525
C0008475,3,D0031,0.023702938079086525
C0008475,4,D0033,0.023702938079086525
C0008475,5,D0074,0.023702938079086525
C0008478,1,P00246,0.15970981641590562
C0008478,2,P00334,0.15970981641590562
C0008478,3,P00112,0.15970981641590562
C0008478,4,D0057,0.023702938079086525
C0008478,5,D0046,0.023702938079086525
C0008479,1,P00369,0.15970981641590562
C0008479,2,D0032,0.023702938079086525
C0008479,3,D0026,0.023702938079086525
C0008479,4,D0004,0.023702938079086525
C0008479,5,D0008,0.023702938079086525
C0008482,1,D0017,0.023702938079086525
C0008482,2,D0067,0.023702938079086525
C0008482,3,D0065,0.023702938079086525
C0008482,4,D0014,0.023702938079086525
C0008482,5,D0031,0.023702938079086525
C0008490,1,D0067,0.023702938079086525
C0008490,2,D0026,0.023702938079086525
C0008490,3,D0092,0.023702938079086525
C0008490,4,D0010,0.023702938079086525
C0008490,5,D0052,0.023702938079086525
C0008504,1,D0057,0.023702938079086525
C0008504,2,D0031,0.023702938079086525
C0008504,3,D0025,0.023702938079086525
C0008504,4,D0010,0.023702938079086525
C0008504,5,D0061,0.023702938079086525
C0008507,1,D0074,0.023702938079086525
C0008507,2,D0049,0.023702938079086525
C0008507,3,D0070,0.023702938079086525
C0008507,4,D0019,0.023702938079086525
C0008507,5,D0027,0.023702938079086525
C0008508,1,P00029,0.15970981641590562
C0008508,2,P00177,0.15970981641590562
C0008508,3,D0057,0.023702938079086525
C0008508,4,D0038,0.023702938079086525
C0008508,5,D0030,0.023702938079086525
C0008509,1,P00201,0.15970981641590562
C0008509,2,D0003,0.023702938079086525
C0008509,3,D0015,0.023702938079086525
C0008509,4,D0029,0.023702938079086525
C0008509,5,D0049,0.023702938079086525
C0008510,1,P00117,0.15970981641590562
C0008510,2,D0007,0.023702938079086525
C0008510,3,D0098,0.023702938079086525
C0008510,4,D0065,0.023702938079086525
C0008510,5,D0091,0.023702938079086525
C0008511,1,P00122,0.15970981641590562
C0008511,2,D0049,0.023702938079086525
C0008511,3,D0064,0.023702938079086525
C0008511,4,D0083,0.023702938079086525
C0008511,5,D0060,0.023702938079086525
C0008514,1,P00349,0.15970981641590562
C0008514,2,D0066,0.023702938079086525
C0008514,3,D0071,0.023702938079086525
C0008514,4,D0089,0.023702938079086525
C0008514,5,D0092,0.023702938079086525
C0008526,1,D0077,0.023702938079086525
C0008526,2,D0059,0.023702938079086525
C0008526,3,D0035,0.023702938079086525
C0008526,4,D0005,0.023702938079086525
C0008526,5,D0022,0.023702938079086525
C0008543,1,P00317,0.15970981641590562
C0008543,2,P00369,0.15970981641590562
C0008543,3,D0015,0.023702938079086525
C0008543,4,D0045,0.023702938079086525
C0008543,5,D0071,0.023702938079086525
C0008545,1,P00345,0.15970981641590562
C0008545,2,P00497,0.15970981641590562
C0008545,3,P00254,0.15970981641590562
C0008545,4,P00496,0.15970981641590562
C0008545,5,D0055,0.023702938079086525
C0008546,1,D0019,0.023702938079086525
C0008546,2,D0037,0.023702938079086525
C0008546,3,D0098,0.023702938079086525
C0008546,4,D0067,0.023702938079086525
C0008546,5,D0060,0.023702938079086525
C0008547,1,P00230,0.15970981641590562
C0008547,2,D0015,0.023702938079086525
C0008547,3,D0016,0.023702938079086525
C0008547,4,D0014,0.023702938079086525
C0008547,5,D0096,0.023702938079086525
C0008551,1,P00154,0.15970981641590562
C0008551,2,D0037,0.023702938079086525
C0008551,3,D0069,0.023702938079086525
C0008551,4,D0093,0.023702938079086525
C0008551,5,D0023,0.023702938079086525
C0008553,1,P00399,0.15970981641590562
C0008553,2,D0057,0.023702938079086525
C0008553,3,D0013,0.023702938079086525
C0008553,4,D0034,0.023702938079086525
C0008553,5,D0085,0.023702938079086525
C0008571,1,P00456,0.15970981641590562
C0008571,2,D0081,0.023702938079086525
C0008571,3,D0095,0.023702938079086525
C0008571,4,D0097,0.023702938079086525
C0008571,5,D0052,0.023702938079086525
C0008574,1,P00394,0.15970981641590562
C0008574,2,P00263,0.15970981641590562
C0008574,3,D0085,0.023702938079086525
C0008574,4,D0058,0.023702938079086525
C0008574,5,D0036,0.023702938079086525
C0008576,1,D0063,0.023702938079086525
C0008576,2,D0093,0.023702938079086525
C0008576,3,D0002,0.023702938079086525
C0008576,4,D0096,0.023702938079086525
C0008576,5,D0011,0.023702938079086525
C0008577,1,P00339,0.15970981641590562
C0008577,2,D0053,0.023702938079086525
C0008577,3,D0041,0.023702938079086525
C0008577,4,D0094,0.023702938079086525
C0008577,5,D0013,0.023702938079086525
C0008583,1,D0016,0.023702938079086525
C0008583,2,D0028,0.023702938079086525
C0008583,3,D0047,0.023702938079086525
C0008583,4,D0055,0.023702938079086525
C0008583,5,D0078,0.023702938079086525
C0008584,1,D0055,0.023702938079086525
C0008584,2,D0082,0.023702938079086525
C0008584,3,D0073,0.023702938079086525
C0008584,4,D0089,0.023702938079086525
C0008584,5,D0053,0.023702938079086525
C0008587,1,P00228,0.15970981641590562
C0008587,2,P00324,0.15970981641590562
C0008587,3,D0012,0.023702938079086525
C0008587,4,D0058,0.023702938079086525
C0008587,5,D0091,0.023702938079086525
C0008597,1,P00499,0.15970981641590562
C0008597,2,D0055,0.023702938079086525
C0008597,3,D0070,0.023702938079086525
C0008597,4,D0086,0.023702938079086525
C0008597,5,D0054,0.023702938079086525
C0008601,1,P00283,0.15970981641590562
C0008601,2,P00098,0.15970981641590562
C0008601,3,D0005,0.023702938079086525
C0008601,4,D0062,0.023702938079086525
C0008601,5,D0050,0.023702938079086525
C0008603,1,D0071,0.023702938079086525
C0008603,2,D0046,0.023702938079086525
C0008603,3,D0074,0.023702938079086525
C0008603,4,D0096,0.023702938079086525
C0008603,5,D0098,0.023702938079086525
C0008604,1,P00451,0.15970981641590562
C0008604,2,P00430,0.15970981641590562
C0008604,3,D0064,0.023702938079086525
C0008604,4,D0035,0.023702938079086525
C0008604,5,D0031,0.023702938079086525
C0008609,1,P00352,0.15970981641590562
C0008609,2,D0054,0.023702938079086525
C0008609,3,D0092,0.023702938079086525
C0008609,4,D0039,0.023702938079086525
C0008609,5,D0040,0.023702938079086525
C0008613,1,P00016,0.15970981641590562
C0008613,2,D0023,0.023702938079086525
C0008613,3,D0067,0.023702938079086525
C0008613,4,D0085,0.023702938079086525
C0008613,5,D0046,0.023702938079086525
C0008617,1,P00117,0.15970981641590562
C0008617,2,P00353,0.15970981641590562
C0008617,3,D0067,0.023702938079086525
C0008617,4,D0026,0.023702938079086525
C0008617,5,D0044,0.023702938079086525
C0008620,1,D0050,0.023702938079086525
C0008620,2,D0013,0.023702938079086525
C0008620,3,D0026,0.023702938079086525
C0008620,4,D0090,0.023702938079086525
C0008620,5,D0074,0.023702938079086525
C0008622,1,P00014,0.15970981641590562
C0008622,2,D0089,0.023702938079086525
C0008622,3,D0042,0.023702938079086525
C0008622,4,D0017,0.023702938079086525
C0008622,5,D0030,0.023702938079086525
C0008627,1,D0080,0.023702938079086525
C0008627,2,D0067,0.023702938079086525
C0008627,3,D0079,0.023702938079086525
C0008627,4,D0039,0.023702938079086525
C0008627,5,D0050,0.023702938079086525
C0008629,1,P00129,0.15970981641590562
C0008629,2,D0003,0.023702938079086525
C0008629,3,D0029,0.023702938079086525
C0008629,4,D0080,0.023702938079086525
C0008629,5,D0089,0.023702938079086525
C0008630,1,P00447,0.15970981641590562
C0008630,2,D0069,0.023702938079086525
C0008630,3,D0089,0.023702938079086525
C0008630,4,D0007,0.023702938079086525
C0008630,5,D0039,0.023702938079086525
C0008632,1,D0061,0.023702938079086525
C0008632,2,D0051,0.023702938079086525
C0008632,3,D0014,0.023702938079086525
C0008632,4,D0089,0.023702938079086525
C0008632,5,D0015,0.023702938079086525
C0008633,1,P00170,0.15970981641590562
C0008633,2,D0072,0.023702938079086525
C0008633,3,D0063,0.023702938079086525
C0008633,4,D0037,0.023702938079086525
C0008633,5,D0060,0.023702938079086525
C0008643,1,P00437,0.15970981641590562
C0008643,2,P00287,0.15970981641590562
C0008643,3,P00180,0.15970981641590562
C0008643,4,D0090,0.023702938079086525
C0008643,5,D0095,0.023702938079086525
C0008648,1,D0026,0.023702938079086525
C0008648,2,D0019,0.023702938079086525
C0008648,3,D0001,0.023702938079086525
C0008648,4,D0078,0.023702938079086525
C0008648,5,D0008,0.023702938079086525
C0008652,1,P00165,0.15970981641590562
C0008652,2,D0094,0.023702938079086525
C0008652,3,D0087,0.023702938079086525
C0008652,4,D0071,0.023702938079086525
C0008652,5,D0006,0.023702938079086525
C0008654,1,D0083,0.023702938079086525
C0008654,2,D0089,0.023702938079086525
C0008654,3,D0080,0.023702938079086525
C0008654,4,D0092,0.023702938079086525
C0008654,5,D0040,0.023702938079086525
C0008655,1,D0087,0.023702938079086525
C0008655,2,D0060,0.023702938079086525
C0008655,3,D0059,0.023702938079086525
C0008655,4,D0088,0.023702938079086525
C0008655,5,D0009,0.023702938079086525
C0008658,1,P00089,0.15970981641590562
C0008658,2,P00096,0.15970981641590562
C0008658,3,D0043,0.023702938079086525
C0008658,4,D0033,0.023702938079086525
C0008658,5,D0072,0.023702938079086525
C0008666,1,D0057,0.023702938079086525
C0008666,2,D0076,0.023702938079086525
C0008666,3,D0065,0.023702938079086525
C0008666,4,D0046,0.023702938079086525
C0008666,5,D0012,0.023702938079086525
C0008669,1,D0007,0.023702938079086525
C0008669,2,D0033,0.023702938079086525
C0008669,3,D0045,0.023702938079086525
C0008669,4,D0098,0.023702938079086525
C0008669,5,D0096,0.023702938079086525
C0008671,1,D0045,0.023702938079086525
C0008671,2,D0092,0.023702938079086525
C0008671,3,D0081,0.023702938079086525
C0008671,4,D0068,0.023702938079086525
C0008671,5,D0082,0.023702938079086525
C0008676,1,P00405,0.15970981641590562
C0008676,2,P00092,0.15970981641590562
C0008676,3,D0075,0.023702938079086525
C0008676,4,D0086,0.023702938079086525
C0008676,5,D0024,0.023702938079086525
C0008680,1,P00345,0.15970981641590562
C0008680,2,P00355,0.15970981641590562
C0008680,3,P00156,0.15970981641590562
C0008680,4,D0008,0.023702938079086525
C0008680,5,D0004,0.023702938079086525
C0008686,1,P00435,0.15970981641590562
C0008686,2,D0053,0.023702938079086525
C0008686,3,D0054,0.023702938079086525
C0008686,4,D0019,0.023702938079086525
C0008686,5,D0023,0.023702938079086525
C0008687,1,P00013,0.15970981641590562
C0008687,2,D0074,0.023702938079086525
C0008687,3,D0005,0.023702938079086525
C0008687,4,D0049,0.023702938079086525
C0008687,5,D0057,0.023702938079086525
C0008690,1,D0004,0.023702938079086525
C0008690,2,D0063,0.023702938079086525
C0008690,3,D0085,0.023702938079086525
C0008690,4,D0045,0.023702938079086525
C0008690,5,D0022,0.023702938079086525
C0008697,1,P00469,0.15970981641590562
C0008697,2,P00194,0.15970981641590562
C0008697,3,P00188,0.15970981641590562
C0008697,4,P00438,0.15970981641590562
C0008697,5,D0083,0.023702938079086525
C0008701,1,D0075,0.023702938079086525
C0008701,2,D0022,0.023702938079086525
C0008701,3,D0096,0.023702938079086525
C0008701,4,D0012,0.023702938079086525
C0008701,5,D0073,0.023702938079086525
C0008704,1,P00497,0.15970981641590562
C0008704,2,D0090,0.023702938079086525
C0008704,3,D0065,0.023702938079086525
C0008704,4,D0082,0.023702938079086525
C0008704,5,D0009,0.023702938079086525
C0008716,1,D0040,0.023702938079086525
C0008716,2,D0002,0.023702938079086525
C0008716,3,D0078,0.023702938079086525
C0008716,4,D0016,0.023702938079086525
C0008716,5,D0068,0.023702938079086525
C0008723,1,P00076,0.15970981641590562
C0008723,2,D0014,0.023702938079086525
C0008723,3,D0064,0.023702938079086525
C0008723,4,D0061,0.023702938079086525
C0008723,5,D0008,0.023702938079086525
C0008724,1,P00349,0.15970981641590562
C0008724,2,P00210,0.15970981641590562
C0008724,3,D0046,0.023702938079086525
C0008724,4,D0022,0.023702938079086525
C0008724,5,D0035,0.023702938079086525
C0008731,1,D0100,0.023702938079086525
C0008731,2,D0072,0.023702938079086525
C0008731,3,D0033,0.023702938079086525
C0008731,4,D0003,0.023702938079086525
C0008731,5,D0001,0.023702938079086525
C0008732,1,P00089,0.15970981641590562
C0008732,2,P00384,0.15970981641590562
C0008732,3,D0031,0.023702938079086525
C0008732,4,D0046,0.023702938079086525
C0008732,5,D0021,0.023702938079086525
C0008733,1,P00281,0.15970981641590562
C0008733,2,D0098,0.023702938079086525
C0008733,3,D0027,0.023702938079086525
C0008733,4,D0025,0.023702938079086525
C0008733,5,D0030,0.023702938079086525
C0008749,1,D0063,0.023702938079086525
C0008749,2,D0014,0.023702938079086525
C0008749,3,D0053,0.023702938079086525
C0008749,4,D0003,0.023702938079086525
C0008749,5,D0062,0.023702938079086525
C0008761,1,P00205,0.15970981641590562
C0008761,2,D0028,0.023702938079086525
C0008761,3,D0039,0.023702938079086525
C0008761,4,D0001,0.023702938079086525
C0008761,5,D0014,0.023702938079086525
C0008765,1,P00217,0.15970981641590562
C0008765,2,P00253,0.15970981641590562
C0008765,3,D0084,0.023702938079086525
C0008765,4,D0073,0.023702938079086525
C0008765,5,D0022,0.023702938079086525
C0008772,1,P00289,0.15970981641590562
C0008772,2,D0095,0.023702938079086525
C0008772,3,D0083,0.023702938079086525
C0008772,4,D0069,0.023702938079086525
C0008772,5,D0044,0.023702938079086525
C0008774,1,D0082,0.023702938079086525
C0008774,2,D0079,0.023702938079086525
C0008774,3,D0016,0.023702938079086525
C0008774,4,D0007,0.023702938079086525
C0008774,5,D0050,0.023702938079086525
C0008786,1,P00313,0.15970981641590562
C0008786,2,P00068,0.15970981641590562
C0008786,3,D0093,0.023702938079086525
C0008786,4,D0098,0.023702938079086525
C0008786,5,D0081,0.023702938079086525
C0008787,1,P00201,0.15970981641590562
C0008787,2,P00105,0.15970981641590562
C0008787,3,P00335,0.15970981641590562
C0008787,4,D0031,0.023702938079086525
C0008787,5,D0098,0.023702938079086525
C0008798,1,D0023,0.023702938079086525
C0008798,2,D0024,0.023702938079086525
C0008798,3,D0034,0.023702938079086525
C0008798,4,D0051,0.023702938079086525
C0008798,5,D0028,0.023702938079086525
C0008802,1,P00223,0.15970981641590562
C0008802,2,P00148,0.15970981641590562
C0008802,3,P00096,0.15970981641590562
C0008802,4,D0015,0.023702938079086525
C0008802,5,D0047,0.023702938079086525
C0008804,1,D0009,0.023702938079086525
C0008804,2,D0020,0.023702938079086525
C0008804,3,D0019,0.023702938079086525
C0008804,4,D0041,0.023702938079086525
C0008804,5,D0075,0.023702938079086525
C0008814,1,D0014,0.023702938079086525
C0008814,2,D0026,0.023702938079086525
C0008814,3,D0009,0.023702938079086525
C0008814,4,D0085,0.023702938079086525
C0008814,5,D0011,0.023702938079086525
C0008815,1,P00246,0.15970981641590562
C0008815,2,D0020,0.023702938079086525
C0008815,3,D0044,0.023702938079086525
C0008815,4,D0039,0.023702938079086525
C0008815,5,D0002,0.023702938079086525
C0008817,1,D0014,0.023702938079086525
C0008817,2,D0015,0.023702938079086525
C0008817,3,D0060,0.023702938079086525
C0008817,4,D0086,0.023702938079086525
C0008817,5,D0042,0.023702938079086525
C0008823,1,P00048,0.15970981641590562
C0008823,2,P00104,0.15970981641590562
C0008823,3,D0026,0.023702938079086525
C0008823,4,D0046,0.023702938079086525
C0008823,5,D0023,0.023702938079086525
C0008824,1,D0073,0.023702938079086525
C0008824,2,D0095,0.023702938079086525
C0008824,3,D0043,0.023702938079086525
C0008824,4,D0098,0.023702938079086525
C0008824,5,D0050,0.023702938079086525
C0008825,1,P00382,0.15970981641590562
C0008825,2,D0074,0.023702938079086525
C0008825,3,D0068,0.023702938079086525
C0008825,4,D0013,0.023702938079086525
C0008825,5,D0041,0.023702938079086525
C0008827,1,D0021,0.023702938079086525
C0008827,2,D0074,0.023702938079086525
C0008827,3,D0022,0.023702938079086525
C0008827,4,D0061,0.023702938079086525
C0008827,5,D0005,0.023702938079086525
C0008831,1,D0063,0.023702938079086525
C0008831,2,D0028,0.023702938079086525
C0008831,3,D0052,0.023702938079086525
C0008831,4,D0042,0.023702938079086525
C0008831,5,D0006,0.023702938079086525
C0008834,1,D0069,0.023702938079086525
C0008834,2,D0092,0.023702938079086525
C0008834,3,D0096,0.023702938079086525
C0008834,4,D0005,0.023702938079086525
C0008834,5,D0047,0.023702938079086525
C0008836,1,P00121,0.15970981641590562
C0008836,2,D0086,0.023702938079086525
C0008836,3,D0042,0.023702938079086525
